Time,Open Issues
2016-09-13 11:47:46Z,15
2016-09-13 18:37:08Z,16
2016-09-14 01:35:21Z,17
2016-09-14 23:12:48Z,18
2016-09-15 10:00:46Z,17
2016-09-15 14:21:52Z,18
2016-09-15 15:14:53Z,17
2016-09-15 16:06:13Z,16
2016-09-16 14:05:41Z,17
2016-09-16 14:08:16Z,16
2016-09-17 15:15:48Z,17
2016-09-17 16:57:07Z,18
2016-09-17 17:03:21Z,17
2016-09-17 17:04:12Z,16
2016-09-17 19:25:27Z,15
2016-09-18 17:17:02Z,16
2016-09-19 18:35:29Z,17
2016-09-20 00:44:22Z,18
2016-09-20 02:00:12Z,19
2016-09-21 07:24:30Z,18
2016-09-23 18:27:02Z,19
2016-09-25 21:55:57Z,18
2016-09-26 13:32:13Z,19
2016-09-26 16:29:22Z,20
2016-09-27 16:15:28Z,21
2016-09-28 16:37:36Z,22
2016-09-28 17:10:21Z,21
2016-09-29 01:08:36Z,22
2016-09-29 01:11:35Z,23
2016-09-29 01:16:48Z,24
2016-09-29 01:24:35Z,25
2016-09-29 13:49:42Z,26
2016-09-29 13:55:29Z,27
2016-09-29 15:15:18Z,28
2016-09-29 15:25:58Z,27
2016-09-30 12:15:18Z,28
2016-09-30 12:15:51Z,29
2016-09-30 23:14:10Z,30
2016-10-01 00:19:09Z,31
2016-10-01 13:56:39Z,30
2016-10-02 12:06:12Z,31
2016-10-02 12:06:20Z,30
2016-10-02 14:04:38Z,31
2016-10-02 14:04:41Z,30
2016-10-02 21:57:45Z,31
2016-10-04 11:24:31Z,32
2016-10-04 15:31:32Z,33
2016-10-04 16:50:22Z,32
2016-10-04 23:26:08Z,31
2016-10-05 03:58:31Z,32
2016-10-05 04:08:58Z,33
2016-10-05 05:25:21Z,34
2016-10-05 05:58:15Z,35
2016-10-05 07:28:55Z,34
2016-10-05 07:32:37Z,33
2016-10-05 07:32:39Z,32
2016-10-05 07:34:27Z,31
2016-10-05 07:36:14Z,30
2016-10-05 20:04:02Z,31
2016-10-05 21:34:28Z,30
2016-10-06 03:18:43Z,31
2016-10-06 04:38:31Z,32
2016-10-06 04:45:36Z,33
2016-10-06 07:53:41Z,32
2016-10-06 08:16:52Z,33
2016-10-06 08:50:21Z,32
2016-10-06 19:23:11Z,31
2016-10-07 11:47:29Z,32
2016-10-08 03:26:01Z,33
2016-10-08 17:29:25Z,32
2016-10-10 13:49:40Z,33
2016-10-10 14:35:43Z,32
2016-10-10 16:31:10Z,33
2016-10-10 16:31:44Z,34
2016-10-10 16:31:58Z,35
2016-10-10 16:32:03Z,34
2016-10-10 16:34:16Z,35
2016-10-10 16:34:37Z,36
2016-10-10 16:34:58Z,37
2016-10-10 16:35:31Z,38
2016-10-10 16:36:07Z,39
2016-10-10 16:36:32Z,40
2016-10-10 18:50:31Z,41
2016-10-10 22:17:55Z,42
2016-10-10 22:51:23Z,43
2016-10-11 07:48:28Z,44
2016-10-11 08:45:22Z,43
2016-10-11 09:59:30Z,44
2016-10-11 10:26:42Z,43
2016-10-11 10:46:40Z,44
2016-10-11 13:54:40Z,45
2016-10-11 19:03:54Z,44
2016-10-12 11:02:11Z,45
2016-10-12 16:15:09Z,44
2016-10-13 14:22:50Z,45
2016-10-13 15:28:04Z,46
2016-10-13 16:15:39Z,47
2016-10-14 04:42:13Z,48
2016-10-14 12:31:15Z,49
2016-10-14 16:06:55Z,48
2016-10-15 15:27:02Z,47
2016-10-16 18:01:04Z,48
2016-10-16 18:19:25Z,47
2016-10-16 18:20:31Z,46
2016-10-18 00:57:06Z,47
2016-10-18 01:07:07Z,46
2016-10-18 03:51:04Z,47
2016-10-18 20:13:32Z,48
2016-10-19 17:14:12Z,49
2016-10-20 13:28:57Z,50
2016-10-20 15:19:49Z,49
2016-10-20 16:22:43Z,50
2016-10-20 16:24:31Z,51
2016-10-20 17:47:29Z,52
2016-10-20 18:58:22Z,53
2016-10-23 19:04:42Z,54
2016-10-23 19:20:37Z,55
2016-10-23 20:01:56Z,56
2016-10-23 22:44:00Z,55
2016-10-23 22:44:12Z,54
2016-10-23 22:44:41Z,53
2016-10-24 21:25:11Z,54
2016-10-24 22:53:55Z,55
2016-10-25 16:00:20Z,56
2016-10-26 08:19:10Z,57
2016-10-26 08:53:59Z,58
2016-10-26 09:49:25Z,57
2016-10-26 09:59:07Z,58
2016-10-26 10:00:11Z,57
2016-10-26 13:24:15Z,56
2016-10-26 13:56:43Z,55
2016-10-26 18:18:46Z,54
2016-10-26 18:18:50Z,53
2016-10-26 18:19:08Z,52
2016-10-26 18:19:11Z,51
2016-10-26 18:19:14Z,50
2016-10-26 18:19:18Z,49
2016-10-26 18:21:47Z,48
2016-10-26 18:23:07Z,49
2016-10-26 20:44:07Z,50
2016-10-27 13:34:02Z,49
2016-10-27 22:15:57Z,50
2016-10-27 23:09:02Z,51
2016-10-27 23:43:51Z,52
2016-10-28 13:20:44Z,53
2016-10-28 14:48:53Z,52
2016-10-28 14:52:04Z,53
2016-10-28 15:31:12Z,54
2016-10-28 16:44:56Z,55
2016-10-28 16:51:54Z,54
2016-10-29 23:47:15Z,55
2016-10-29 23:50:58Z,54
2016-10-29 23:55:52Z,55
2016-10-29 23:57:26Z,56
2016-10-30 00:05:23Z,57
2016-10-30 00:07:06Z,58
2016-10-30 00:12:28Z,59
2016-10-30 00:20:38Z,60
2016-11-04 15:46:34Z,61
2016-11-04 15:51:04Z,60
2016-11-05 13:21:34Z,61
2016-11-05 17:20:32Z,60
2016-11-13 14:09:45Z,59
2016-11-14 01:06:04Z,60
2016-11-14 05:03:49Z,61
2016-11-14 06:34:03Z,62
2016-11-14 12:30:53Z,61
2016-11-14 19:30:53Z,62
2016-11-15 09:56:10Z,61
2016-11-15 19:12:28Z,60
2016-11-15 19:13:56Z,59
2016-11-15 19:16:01Z,58
2016-11-15 19:19:16Z,57
2016-11-15 19:19:17Z,56
2016-11-17 00:00:59Z,57
2016-11-17 12:44:23Z,56
2016-11-18 13:37:32Z,57
2016-11-18 13:39:43Z,56
2016-11-19 18:26:30Z,57
2016-11-19 18:41:27Z,56
2016-11-20 02:25:28Z,57
2016-11-20 02:41:59Z,56
2016-11-20 15:34:26Z,57
2016-11-20 23:59:15Z,58
2016-11-21 01:05:51Z,57
2016-11-21 11:15:30Z,58
2016-11-21 11:58:43Z,57
2016-11-26 03:07:44Z,58
2016-11-26 17:49:29Z,59
2016-11-26 20:06:40Z,58
2016-11-26 23:29:06Z,59
2016-11-27 12:48:10Z,60
2016-11-27 16:56:34Z,61
2016-11-27 22:21:35Z,60
2016-11-28 16:36:33Z,59
2016-11-30 19:43:43Z,58
2016-12-01 22:20:47Z,59
2016-12-01 23:56:48Z,58
2016-12-02 22:43:45Z,57
2016-12-03 09:40:03Z,58
2016-12-03 10:26:14Z,59
2016-12-03 10:26:19Z,58
2016-12-03 14:55:29Z,59
2016-12-03 18:05:56Z,60
2016-12-03 18:51:16Z,59
2016-12-03 21:10:08Z,58
2016-12-04 03:55:02Z,59
2016-12-04 03:55:05Z,58
2016-12-04 06:53:26Z,59
2016-12-04 07:07:31Z,60
2016-12-04 09:09:02Z,61
2016-12-04 13:58:45Z,62
2016-12-04 15:27:11Z,63
2016-12-04 15:49:16Z,62
2016-12-06 13:35:23Z,63
2016-12-06 14:02:16Z,64
2016-12-07 09:30:18Z,65
2016-12-07 09:30:22Z,64
2016-12-07 10:02:27Z,65
2016-12-07 22:00:47Z,66
2016-12-08 00:57:21Z,65
2016-12-08 13:22:43Z,66
2016-12-09 14:04:42Z,65
2016-12-09 14:44:41Z,66
2016-12-09 17:00:55Z,67
2016-12-10 12:04:07Z,68
2016-12-10 12:21:58Z,67
2016-12-10 12:26:06Z,66
2016-12-10 12:52:29Z,65
2016-12-10 13:59:43Z,64
2016-12-10 15:10:17Z,65
2016-12-10 23:18:01Z,64
2016-12-11 04:06:52Z,65
2016-12-11 05:30:34Z,64
2016-12-11 05:45:37Z,63
2016-12-11 12:24:33Z,64
2016-12-11 12:33:24Z,63
2016-12-11 12:48:32Z,62
2016-12-11 19:12:20Z,63
2016-12-11 21:56:31Z,64
2016-12-12 09:00:56Z,63
2016-12-13 02:55:42Z,64
2016-12-13 11:04:47Z,63
2016-12-13 23:40:16Z,64
2016-12-14 08:42:54Z,65
2016-12-14 22:26:11Z,66
2016-12-14 22:29:01Z,67
2016-12-15 17:54:20Z,68
2016-12-15 19:06:07Z,69
2016-12-15 19:41:48Z,70
2016-12-16 20:32:02Z,71
2016-12-16 21:12:12Z,72
2016-12-16 21:13:58Z,73
2016-12-17 12:01:39Z,72
2016-12-17 13:25:31Z,73
2016-12-17 16:16:19Z,72
2016-12-18 22:32:30Z,71
2016-12-18 22:35:18Z,70
2016-12-19 07:10:23Z,71
2016-12-19 21:31:20Z,72
2016-12-19 21:44:42Z,73
2016-12-20 07:37:50Z,74
2016-12-20 09:17:19Z,75
2016-12-20 11:39:56Z,76
2016-12-20 14:32:46Z,75
2016-12-20 14:59:32Z,74
2016-12-20 15:00:08Z,73
2016-12-20 15:12:56Z,72
2016-12-21 17:38:58Z,73
2016-12-21 19:20:18Z,72
2016-12-21 19:24:05Z,73
2016-12-21 21:15:34Z,72
2016-12-21 21:41:40Z,71
2016-12-21 22:53:12Z,72
2016-12-22 02:46:50Z,73
2016-12-22 06:09:49Z,74
2016-12-22 07:48:20Z,75
2016-12-22 08:07:46Z,74
2016-12-22 17:53:04Z,75
2016-12-22 17:53:14Z,74
2016-12-22 22:19:17Z,73
2016-12-23 03:13:11Z,74
2016-12-23 04:35:44Z,73
2016-12-23 10:00:04Z,74
2016-12-24 00:48:58Z,73
2016-12-24 02:40:20Z,74
2016-12-24 22:48:22Z,75
2016-12-24 22:51:19Z,76
2016-12-24 23:26:25Z,75
2016-12-24 23:51:14Z,74
2016-12-25 00:05:47Z,75
2016-12-25 00:05:53Z,74
2016-12-25 00:52:17Z,75
2016-12-25 01:16:33Z,76
2016-12-25 21:43:23Z,77
2016-12-27 01:46:30Z,78
2016-12-27 10:29:54Z,77
2016-12-27 13:04:06Z,78
2016-12-27 22:10:47Z,79
2016-12-28 19:34:44Z,80
2016-12-28 19:35:35Z,81
2016-12-28 19:38:07Z,82
2016-12-28 19:39:38Z,81
2016-12-28 19:53:43Z,82
2016-12-29 16:03:26Z,83
2016-12-30 22:43:13Z,84
2016-12-31 01:12:13Z,85
2016-12-31 01:15:22Z,86
2016-12-31 01:41:58Z,85
2016-12-31 01:52:29Z,84
2016-12-31 01:56:36Z,85
2016-12-31 03:44:14Z,84
2016-12-31 03:45:52Z,83
2016-12-31 07:39:46Z,84
2016-12-31 11:19:18Z,85
2016-12-31 11:24:07Z,86
2016-12-31 16:49:20Z,87
2017-01-01 01:22:49Z,88
2017-01-01 03:35:44Z,89
2017-01-01 18:19:48Z,88
2017-01-02 02:17:42Z,89
2017-01-02 08:58:48Z,88
2017-01-02 13:25:52Z,89
2017-01-02 15:47:27Z,90
2017-01-02 18:53:55Z,91
2017-01-02 19:00:33Z,92
2017-01-02 19:03:26Z,93
2017-01-02 19:05:22Z,94
2017-01-02 20:32:54Z,95
2017-01-02 21:40:25Z,96
2017-01-03 18:51:19Z,95
2017-01-03 19:09:25Z,96
2017-01-04 06:49:48Z,97
2017-01-04 07:53:04Z,98
2017-01-04 14:30:05Z,97
2017-01-04 14:31:38Z,98
2017-01-04 14:31:42Z,99
2017-01-04 14:32:54Z,98
2017-01-04 14:33:02Z,97
2017-01-04 21:08:11Z,98
2017-01-05 00:43:52Z,99
2017-01-05 01:29:31Z,98
2017-01-05 11:01:52Z,97
2017-01-05 11:29:31Z,98
2017-01-05 11:31:12Z,99
2017-01-05 13:35:23Z,98
2017-01-05 14:01:29Z,99
2017-01-05 14:01:37Z,98
2017-01-05 19:45:08Z,99
2017-01-05 22:03:48Z,100
2017-01-05 22:36:11Z,101
2017-01-05 22:57:45Z,100
2017-01-06 11:16:10Z,99
2017-01-06 15:32:12Z,100
2017-01-06 15:40:20Z,99
2017-01-07 20:40:05Z,100
2017-01-08 12:25:12Z,99
2017-01-08 20:16:32Z,98
2017-01-08 21:54:05Z,97
2017-01-09 03:23:29Z,98
2017-01-09 03:26:48Z,97
2017-01-09 03:35:11Z,96
2017-01-09 03:36:34Z,95
2017-01-09 03:51:36Z,94
2017-01-09 04:08:13Z,93
2017-01-10 06:38:36Z,94
2017-01-10 14:08:37Z,93
2017-01-10 19:36:57Z,92
2017-01-10 21:54:36Z,93
2017-01-10 21:58:54Z,94
2017-01-10 22:02:59Z,95
2017-01-10 22:07:27Z,96
2017-01-10 22:38:14Z,95
2017-01-11 05:00:24Z,94
2017-01-11 14:25:04Z,95
2017-01-11 20:12:02Z,96
2017-01-12 23:01:50Z,97
2017-01-13 03:38:10Z,98
2017-01-13 04:36:46Z,99
2017-01-13 07:50:29Z,98
2017-01-13 21:36:20Z,99
2017-01-14 17:05:22Z,100
2017-01-14 17:06:31Z,99
2017-01-14 18:58:03Z,100
2017-01-16 05:51:57Z,101
2017-01-16 15:47:26Z,100
2017-01-16 15:51:06Z,101
2017-01-16 15:51:10Z,100
2017-01-16 19:12:03Z,101
2017-01-16 19:54:00Z,102
2017-01-17 12:12:44Z,103
2017-01-17 12:13:05Z,102
2017-01-17 15:55:42Z,103
2017-01-19 01:55:46Z,104
2017-01-19 02:07:54Z,105
2017-01-19 20:11:46Z,106
2017-01-20 08:28:42Z,107
2017-01-20 10:54:08Z,108
2017-01-20 10:58:20Z,107
2017-01-20 15:24:30Z,108
2017-01-20 16:55:53Z,107
2017-01-21 05:31:57Z,108
2017-01-21 05:37:05Z,109
2017-01-21 06:20:46Z,110
2017-01-21 16:39:28Z,109
2017-01-21 16:54:20Z,108
2017-01-22 21:32:48Z,109
2017-01-23 06:45:30Z,108
2017-01-23 14:16:43Z,109
2017-01-23 14:39:51Z,108
2017-01-23 14:41:09Z,107
2017-01-23 15:23:23Z,108
2017-01-23 15:27:01Z,109
2017-01-23 15:33:12Z,110
2017-01-23 15:33:45Z,109
2017-01-23 16:42:59Z,110
2017-01-23 16:59:31Z,109
2017-01-23 19:44:00Z,110
2017-01-23 20:44:05Z,109
2017-01-24 01:21:12Z,108
2017-01-24 01:46:00Z,109
2017-01-24 21:31:30Z,110
2017-01-24 21:52:54Z,111
2017-01-24 21:57:57Z,110
2017-01-24 22:19:01Z,109
2017-01-24 23:06:18Z,108
2017-01-24 23:31:34Z,107
2017-01-25 07:45:02Z,108
2017-01-26 17:29:30Z,109
2017-01-28 05:38:44Z,110
2017-01-28 22:32:50Z,109
2017-01-29 03:15:50Z,110
2017-01-29 03:18:50Z,109
2017-01-29 18:52:38Z,110
2017-01-29 18:57:02Z,109
2017-01-30 02:22:51Z,110
2017-01-30 02:25:42Z,109
2017-01-30 08:57:55Z,110
2017-01-31 00:47:24Z,109
2017-01-31 00:57:44Z,110
2017-01-31 01:12:47Z,109
2017-01-31 01:37:35Z,108
2017-01-31 06:20:29Z,109
2017-01-31 17:59:30Z,108
2017-02-01 08:54:33Z,109
2017-02-01 16:12:26Z,108
2017-02-01 16:17:03Z,109
2017-02-01 19:20:52Z,108
2017-02-01 20:03:15Z,107
2017-02-01 20:29:55Z,106
2017-02-01 22:03:49Z,107
2017-02-02 20:39:51Z,106
2017-02-02 22:22:03Z,107
2017-02-02 23:40:02Z,108
2017-02-03 03:08:29Z,107
2017-02-03 11:59:34Z,108
2017-02-03 18:15:30Z,109
2017-02-03 19:40:06Z,110
2017-02-03 21:45:06Z,109
2017-02-03 22:56:13Z,110
2017-02-04 05:45:40Z,111
2017-02-04 16:21:48Z,112
2017-02-04 18:46:49Z,113
2017-02-05 04:48:41Z,112
2017-02-06 17:38:44Z,111
2017-02-07 14:27:08Z,112
2017-02-08 23:37:34Z,113
2017-02-09 06:40:07Z,114
2017-02-10 15:44:44Z,115
2017-02-11 02:56:31Z,116
2017-02-11 19:31:15Z,115
2017-02-12 11:03:51Z,114
2017-02-12 12:45:17Z,113
2017-02-12 13:17:24Z,112
2017-02-12 13:25:13Z,111
2017-02-12 13:57:27Z,110
2017-02-12 14:25:39Z,111
2017-02-12 14:35:28Z,112
2017-02-12 14:46:37Z,113
2017-02-12 15:14:28Z,114
2017-02-12 15:22:08Z,113
2017-02-12 15:46:54Z,112
2017-02-12 18:38:36Z,111
2017-02-13 17:11:09Z,112
2017-02-13 20:19:12Z,113
2017-02-13 22:53:25Z,114
2017-02-13 22:57:05Z,115
2017-02-15 21:38:14Z,116
2017-02-15 21:40:02Z,115
2017-02-15 21:41:13Z,116
2017-02-16 15:43:49Z,117
2017-02-16 17:14:30Z,116
2017-02-16 18:13:37Z,115
2017-02-16 18:14:40Z,114
2017-02-16 23:26:42Z,113
2017-02-17 14:03:47Z,112
2017-02-17 14:11:53Z,111
2017-02-17 23:30:22Z,112
2017-02-18 01:05:55Z,113
2017-02-19 08:26:30Z,114
2017-02-19 08:26:36Z,113
2017-02-19 16:15:18Z,114
2017-02-19 16:52:01Z,113
2017-02-19 17:04:25Z,112
2017-02-19 19:10:18Z,111
2017-02-19 19:20:35Z,110
2017-02-19 19:30:59Z,109
2017-02-20 01:56:13Z,110
2017-02-20 05:26:19Z,111
2017-02-20 06:43:10Z,112
2017-02-20 15:48:01Z,113
2017-02-20 16:03:22Z,114
2017-02-20 16:03:29Z,113
2017-02-20 16:03:30Z,112
2017-02-20 19:36:54Z,113
2017-02-20 23:43:00Z,114
2017-02-20 23:43:05Z,113
2017-02-21 14:05:26Z,112
2017-02-21 16:50:40Z,113
2017-02-21 19:33:08Z,112
2017-02-22 16:32:05Z,111
2017-02-23 15:21:35Z,112
2017-02-23 20:50:18Z,113
2017-02-23 20:58:45Z,114
2017-02-24 19:58:59Z,115
2017-02-24 20:35:18Z,116
2017-02-24 21:01:03Z,117
2017-02-26 03:31:39Z,118
2017-02-26 16:22:11Z,119
2017-02-26 20:12:02Z,120
2017-02-26 20:14:51Z,119
2017-02-26 21:29:46Z,120
2017-02-27 07:55:56Z,121
2017-02-27 15:42:51Z,122
2017-02-27 22:33:50Z,123
2017-02-28 21:38:40Z,122
2017-02-28 21:38:48Z,121
2017-02-28 22:06:05Z,122
2017-03-01 02:09:01Z,123
2017-03-02 11:09:27Z,124
2017-03-02 15:27:44Z,123
2017-03-03 16:28:44Z,124
2017-03-04 02:32:15Z,123
2017-03-04 03:48:43Z,124
2017-03-04 15:33:19Z,125
2017-03-04 15:48:38Z,126
2017-03-04 16:09:35Z,125
2017-03-04 18:11:43Z,126
2017-03-05 09:11:04Z,127
2017-03-05 13:01:02Z,128
2017-03-05 19:19:05Z,127
2017-03-05 19:53:59Z,128
2017-03-06 09:48:58Z,127
2017-03-06 13:41:24Z,128
2017-03-06 16:59:30Z,129
2017-03-06 19:44:22Z,130
2017-03-06 19:53:01Z,129
2017-03-07 18:18:36Z,130
2017-03-07 18:20:06Z,129
2017-03-07 19:21:10Z,130
2017-03-07 19:52:18Z,129
2017-03-09 14:06:15Z,130
2017-03-09 15:31:33Z,131
2017-03-09 19:38:13Z,130
2017-03-11 11:37:53Z,131
2017-03-12 15:58:26Z,130
2017-03-12 16:14:30Z,131
2017-03-13 13:07:35Z,132
2017-03-13 13:08:37Z,131
2017-03-14 12:31:36Z,132
2017-03-14 21:30:51Z,131
2017-03-14 22:13:23Z,132
2017-03-14 22:53:27Z,133
2017-03-15 13:25:35Z,132
2017-03-16 12:06:22Z,133
2017-03-16 12:06:30Z,132
2017-03-16 12:07:54Z,131
2017-03-16 19:14:54Z,132
2017-03-17 20:23:17Z,131
2017-03-18 17:25:50Z,130
2017-03-19 15:11:21Z,131
2017-03-19 16:58:22Z,130
2017-03-20 16:06:29Z,131
2017-03-20 16:16:28Z,130
