File,Authors
lib/Completion.pm, 1
lib/grammar_sub.pge, 2
src/Perl6/Metamodel/RoleAppliers.pm, 1
src/core/Deprecations.pm, 9
src/core/Rational.pm6, 5
src/core/Compiler.pm, 4
src/core/ShapedNArray.pm, 1
docs/announce/2012.08, 3
src/core/set_addition.pm6, 1
src/builtins/revision.pir, 1
src/setting/Buf.pm, 1
src/ops/.gitignore, 3
src/CORE.setting/EXPORTHOW.pm, 1
blib/Perl6/.gitignore, 3
docs/announce/2009-09, 3
src/old/builtins-old/math.pir, 2
src/core/IO/CatHandle.pm, 4
src/vm/parrot/guts/sixmodelobject.h, 3
t/00-parrot/08-regex.t, 3
lib/NativeCall/Compiler/MSVC.pm6, 3
docs/announce/2016.01.md, 2
lib/past2pir.tg, 1
src/classes/Int.pir, 6
src/setting/Block.pm, 1
src/builtins/control.pir, 18
src/cheats/parrot/P6role.pir, 3
src/old/core/Iterable.pm, 2
src/old/core/IO/Socket/INET.pm, 2
src/core.d/Grammar.pm, 1
src/cheats/perl6-compiler.pir, 2
src/CORE.setting/Sub.pm, 1
src/CORE.setting/Signature.pm, 1
src/old/builtins/Cool.pir, 1
src/Perl6/Metamodel/EXPORTHOW.pm, 1
docs/language_versions.md, 4
src/core/CompUnit/Loader.pm6, 1
src/core/terms.pm, 17
src/old/core/Routine.pm, 2
src/core/Duration.pm, 7
tools/lib/NQP/Configure.pm, 21
src/gen/README, 2
src/vm/parrot/guts/container.c, 4
src/classes/Pair.pir, 6
build/merge_pm.pl, 1
src/pmc/objectref_pmc.template, 6
src/core/Array.pm, 23
src/setting/Operators.pm, 9
docs/announce/2017.01.md, 1
t/04-nativecall/19-function-pointers.c, 1
t/02-rakudo/04-diag.t, 2
t/01-sanity/12-try.t, 1
src/Perl6/Metamodel/EnumHOW.nqp, 6
src/core/IO/Path.pm, 18
src/core/JSON/Pretty.pm6, 2
src/core/Mu.pm, 26
docs/announce/2016.08.1.md, 1
src/vm/parrot/guts/bind.h, 2
src/classes/Match.pir, 3
src/setting/Str.pm, 5
src/old/core/Signature.pm, 2
src/old/core/Real.pm, 2
src/Perl6/Metamodel/RolePunning.nqp, 4
src/core/Rakudo/Internals/RaceToIterator.pm, 2
src/builtins/ContainerDeclarand.pir, 1
src/Perl6/Compiler/Signature.pm, 3
src/CORE.setting/Parcel.pm, 1
src/QPerl6/Grammar.pm, 1
t/04-nativecall/20-concurrent.c, 1
src/cheats/parrot/P6Invocation.pir, 1
build/gen_setting_pm.pl, 4
src/old/core/Grammar.pm, 2
src/classes/Array.pir, 8
src/builtins-old/assign.pir, 1
t/07-pod-to-text/01-whitespace.t, 3
src/core/Submethod.pm, 4
src/builtins-old/math.pir, 1
src/Perl6/Metamodel/BUILDPLAN.nqp, 6
src/core/Stash.pm6, 1
src/vm/parrot/pmc/perl6lexinfo.pmc, 1
src/builtins-old/any-num.pir, 1
src/metamodel/Attribute.nqp, 2
t/pmc/perl6multisub-type.t, 3
docs/ops.markdown, 5
src/core/Associative.pm6, 1
src/core/asyncops.pm6, 1
src/core/Shaped3Array.pm, 1
lib/grammar_optok.pg, 1
src/old/core/List.pm, 3
src/old/cheats/constants.pir, 2
src/core/IO/Socket/INET.pm, 22
src/core/ShapedNArray.pm6, 1
src/core/Rangeint.pm, 1
src/core/IO/Spec.pm, 9
src/core/CompUnit/RepositoryRegistry.pm, 10
README, 21
src/Perl6/Metamodel/ContainerDescriptor.pm, 2
t/01-sanity/07-substr.t, 4
src/old/setting/Any-num.pm, 2
src/builtins/Abstraction.pir, 2
Test.pm, 21
src/core/IO.pm, 36
src/Perl6/Pod.nqp, 13
src/classes/IO.pir, 13
src/core/Encoding/Decoder.pm, 2
src/core/Rakudo/Iterator.pm, 8
src/core/IO/Socket/INET.pm6, 2
t/03-jvm/Foo.java, 1
src/classes/UnderConstructionProto.pir, 2
src/core/IO/Stat.pm, 2
lib/TAP.pm6, 4
src/Perl6/Metamodel/MethodContainer.nqp, 3
lib/NativeCall/Types.pm6, 9
src/vm/parrot/guts/types.h, 2
src/cheats/print-say.pir, 2
src/old/core/IO/Socket.pm, 2
src/core/Encoding.pm6, 1
t/04-nativecall/07-writebarrier.c, 1
docs/announce/2013.10.md, 2
t/pmc/perl6multisub-dispatch-arity.t, 1
src/old/core/Range.pm, 2
src/old/core/Pair.pm, 2
src/core/precedence.pm, 7
ConfigureMoar.pl, 3
src/glue/handles.pm, 2
src/pmc/perl6scalar.pmc, 3
src/old/cheats/parrot/P6metaclass.pir, 2
src/old/builtins/Seq.pir, 2
docs/release_guide_automated.md, 1
src/core/AST.pm, 5
src/core/EnumMap.pm, 14
docs/announce/2015.05.md, 3
tools/release-dates.p6, 1
src/old/core/Match.pm, 2
src/Perl6/Metamodel/GenericHOW.nqp, 2
src/core/CompUnit/PrecompilationRepository.pm6, 1
src/core/CompUnit/PrecompilationStore/File.pm6, 1
src/core/Cool.pm, 28
lib/NativeCall/Compiler/GNU.pm, 1
src/parse.pir, 2
src/old/classes/Nil.pir, 2
src/old/setting/Object.pm, 2
src/CORE.setting/Array.pm, 2
src/old/cheats/relops.pir, 2
src/core/Int.pm6, 2
src/core/MixHash.pm6, 1
src/pmc/perl6sub.pmc, 2
src/old/builtins/MapIter.pir, 2
src/Perl6/Metamodel/ParrotInterop.pm, 4
src/builtins/guts.pir, 12
src/old/builtins-old/named-unary.pir, 2
src/cheats/parrot/P6metaclass.pir, 1
src/old/builtins/Associative.pir, 2
t/02-embed/01-load.t, 4
src/core/CompUnit/Repository/NQP.pm, 2
docs/announce/2018.04.1.md, 1
src/core/IO/Spec/Unix.pm6, 1
src/vm/jvm/core/Threading.pm, 4
src/builtins/Multi.pir, 1
tools/build/create-moar-runner.pl, 12
docs/announce/2018.04.md, 1
tools/build/gen-moar-runner.pl, 2
t/00-parrot/10-regex.t, 2
src/Perl6/Metamodel/PackageHOW.pm, 4
src/Perl6/Metamodel/MultiMethodContainer.pm, 4
src/setting/Parameter.pm, 2
src/parser/grammar.pg, 10
t/01-sanity/07-range.t, 3
docs/announce/2010.08, 4
src/Perl6/Compiler/Role.pm, 2
t/02-rakudo/11-deprecated.t, 2
src/core/SLICE.pm6, 1
docs/announce/2014.12.md, 1
t/stresstest.data, 2
src/Perl6/Metamodel/Mixins.pm, 3
src/core/JVM/IOAsyncFile.pm6, 1
src/core/natives.pm, 5
src/parser/expression.pir, 4
src/core/Pair.pm6, 2
src/builtins/Str.pir, 9
src/core.d/await.pm, 3
docs/announce/2014.10.md, 2
lib/grammar_rules.pge, 3
src/core/CompUnit.pm6, 1
src/Perl6/Metamodel/Archetypes.pm, 1
lib/grammar.g, 1
lib/builtins.pir, 2
src/QPerl6/Compiler.nqp, 1
src/core/Scheduler.pm, 2
src/core/HyperWorkBuffer.pm, 3
src/core/SlippyIterator.pm6, 1
src/core/IO/Local.pm, 2
src/Perl6/Metamodel/SubsetHOW.pm, 4
t/sanity.t, 3
src/builtins/ParcelIter.pir, 1
src/core/Cool-str.pm, 12
docs/release_guide.pod, 28
src/Perl6/Metamodel/ParametricRoleGroupHOW.nqp, 4
t/08-performance/99-misc.t, 1
t/04-nativecall/19-function-pointers.t, 2
src/old/builtins-old/io.pir, 2
src/old/glue/dispatch.pir, 2
src/Perl6/Metamodel/NativeHOW.nqp, 6
src/core/OS.pm6, 2
docs/module_management.md, 2
src/vm/parrot/Perl6/Ops.nqp, 3
tools/rebase-rakudo.pl, 4
src/classes/Scalar.pir, 2
src/core/Stash.pm, 4
src/core/Setty.pm6, 2
src/core/Instant.pm, 14
src/cheats/postcircumfix-hash.pir, 3
src/cheats/match-bool.pm, 2
src/core/CompUnit/Handle.pm, 4
src/core/Application.pm, 1
LHF.markdown, 5
src/builtins/Enum.pir, 2
lib/Safe.pm, 1
t/04-nativecall/06-struct.t, 7
src/classes/Abstraction.pir, 2
t/01-sanity/09-end-blocks.t, 1
t/pod/01-delimited.t, 1
src/core/Map.pm6, 3
src/core/IO/Spec/Cygwin.pm6, 1
src/core/Enum.pm, 9
docs/announce/2013.01, 2
tools/available-pm-names.pl6, 3
src/classes/Module.pir, 2
src/old/core/Parcel.pm, 2
t/04-nativecall/06-struct.c, 3
src/Perl6/Metamodel/ClassHOW.nqp, 5
src/core/CallFrame.pm6, 1
t/05-messages/10-warnings.t, 1
src/classes/Nil.pir, 3
docs/announce/2017.03.md, 1
src/Perl6/Metamodel/ArrayType.nqp, 2
docs/guide_to_setting.pod, 4
t/pmc/mutable.t, 2
src/Perl6/Metamodel/TypePretence.pm, 1
src/old/core/Associative.pm, 2
src/Perl6/Metamodel/TypePretense.nqp, 2
src/core/SlippyIterator.pm, 3
src/core/control.pm, 24
src/core/IO/Pathy.pm, 1
src/old/parser/methods.pir, 2
src/core/HyperSeq.pm6, 2
src/core/Uni.pm, 5
src/core/REPL.pm, 11
STATUS, 2
t/01-sanity/07-defined.t, 3
src/classes/List.pir, 15
src/core/Iterable.pm, 9
docs/announce/2017.12.md, 1
src/core/ShapedArray.pm6, 1
src/Perl6/BacktracePrinter.pm, 4
src/Perl6/Metamodel/BaseType.nqp, 2
src/core/Rakudo/Internals/HyperIteratorBatcher.pm, 1
t/pmc/perl6multisub-dispatch-type.t, 1
src/old/core/Attribute.pm, 2
src/core/Scalar.pm6, 1
src/vm/parrot/guts/storage_spec.h, 2
src/setting/Code.pm, 2
t/08-moar/General_Category:extracted-DerivedGeneralCategory.t, 1
src/core/Rat.pm6, 1
t/pmc/objectref.t, 2
src/classes/Str.pir, 9
src/builtins/SeqIterator.pir, 2
src/core/Distro.pm, 8
src/core/MixHash.pm, 6
src/old/core/RangeIter.pm, 2
src/QPerl6/Actions.pm, 1
src/core/Nil.pm, 9
src/core/Rakudo/Internals/JSON.pm, 2
t/00-parrot/09-pir.t, 3
src/builtins/Block.pir, 1
docs/announce/2015.10.md, 1
src/pmc/ctmthunk.pmc, 1
t/pod/05-comment.t, 1
src/binder/exceptions.c, 2
src/core/Cursor.pm, 15
src/core/Kernel.pm, 13
src/core/Date.pm, 9
src/core/tai-utc.pm, 7
src/old/setting/Hash.pm, 2
lib/NativeCall.pm, 10
gen/moar/.gitignore, 1
src/Perl6/Metamodel/CurriedRoleHOW.pm, 3
docs/announce/2010.05, 3
src/core/Setty.pm, 9
src/core/Code.pm6, 2
src/core/set_subset.pm6, 2
src/core/core_prologue.pm6, 3
ROADMAP, 6
t/harness5, 4
src/core/Failure.pm6, 1
src/old/builtins-old/compiler.pir, 2
src/old/setting/Pair.pm, 2
src/old/parrot/P6Invocation.pir, 2
src/core/multidim_slice.pm6, 2
src/core/array_slice.pm, 12
src/old/setting/IO/Socket/INET.pm, 2
src/old/core/metaops.pm, 2
src/old/cheats/parrot/attriter.pir, 2
src/core/HyperIterable.pm, 1
docs/announce/2015.02.md, 2
src/old/classes/Mapping.pir, 2
src/Perl6/Metamodel/Naming.nqp, 5
src/core/CompUnit/Repository/FileSystem.pm6, 3
src/old/core/IO/Stat.pm, 2
t/09-moar/General_Category__UnicodeData__2.t, 1
src/core/Numeric.pm, 20
t/01-sanity/13-equal.t, 2
src/vm/parrot/ModuleLoaderVMConfig.nqp, 4
src/builtins/Failure.pir, 3
t/04-nativecall/05-arrays.c, 2
t/04-nativecall/12-sizeof.c, 2
t/01-sanity/Test.pm, 2
src/pmc/mutable_pmc.template, 6
t/06-tap-harness/test-files/01-desc-backslashes--1.TAP-TEST, 2
src/core/KeyBag.pm, 2
src/setting/Pair.pm, 4
src/builtins-old/match.pir, 1
src/old/builtins-old/match.pir, 2
src/pmc/mutablevar.pmc, 7
src/core/Proc/Async.pm, 14
src/core.d/await.pm6, 1
lib/main.pir, 4
src/core/Encoding/Encoder/Builtin.pm6, 2
docs/announce/2014.02.md, 1
src/setting/Range.pm, 4
src/old/classes/Associative.pir, 2
src/pmc/byteview.pmc, 1
docs/2017-IO-Grant--Action-Plan.md, 2
t/04-nativecall/16-rt125729.t, 2
src/classes/Num.pir, 7
src/old/setting/Match.pm, 2
src/core/system.pm, 5
src/core/Any-iterable-methods.pm, 16
t/04-nativecall/13-cpp-mangling.cpp, 2
src/cheats/parrot-attriter.pir, 1
t/04-nativecall/03-simple-returns.c, 3
src/vm/jvm/core/IO/Socket/INET.pm, 2
src/binder/storage_spec.h, 2
t/01-sanity/14-if.t, 2
lib/Test.pm6, 20
build/Makefile.in, 28
src/Perl6/Metamodel/NativeRefHOW.nqp, 1
src/core/Encoding/Encoder/Builtin.pm, 2
src/core/Argfiles.pm6, 1
src/core/Submethod.pm6, 1
src/builtins.pir, 3
t/04-nativecall/04-pointers.c, 4
t/06-telemetry/02-usage.t, 1
src/core/set_precedes.pm6, 3
src/core/core_epilogue.pm, 6
t/01-sanity/52-parse-include-spec.t, 2
src/core/Bag.pm6, 1
t/01-sanity/12-counter.t, 2
src/setting/Object.pm, 4
build/gen_nqp.pl, 3
src/old/core/IO.pm, 2
LICENSE, 4
src/builtins/SeqIter.pir, 4
docs/announce/2017.04.1.md, 2
src/core/Promise.pm, 8
src/core/Pair.pm, 11
src/parrot/P6Invocation.pir, 1
src/old/core/Complex.pm, 2
src/classes/Role.pir, 7
src/setting/Array.pm, 5
src/CORE.setting/you_are_here.pm, 1
src/core-nom/natives.pm, 1
src/old/glue/types.pir, 2
src/old/core/Order.pm, 2
docs/announce/2017.07.md, 1
docs/metaobject-api.pod, 2
src/core/CompUnit/Repository.pm6, 1
src/old/core/Set.pm, 2
src/core/RaceSeq.pm, 1
src/classes/Subset.pir, 3
src/classes/Protoobject.pir, 5
src/builtins/Int.pir, 4
src/Perl6/Compiler.pir, 10
docs/announce/2017.04.md, 1
src/setting/List.pm, 3
src/old/classes/Iterator.pir, 2
src/core/BagHash.pm6, 1
src/core/Rakudo/Internals.pm6, 5
src/old/setting/Temporal.pm, 2
src/CORE.setting/Parameter.pm, 1
src/core/Encoding/Encoder.pm, 2
docs/announce/2009-07, 2
src/core/Encoding/Decoder/Builtin.pm6, 2
src/Perl6/Optimizer.nqp, 17
src/Perl6/Module/Locator.pm, 5
tools/contributors.pl6, 4
src/core/Lock.pm, 3
src/core/Mix.pm6, 1
t/01-sanity/04-if.t, 3
src/old/cheats/str-ops.pir, 2
src/core/IO/Pipe.pm, 5
src/core/natives.pm6, 1
src/core/Any-list-methods.pm, 1
src/core/atomicops.pm, 2
src/core/Variable.pm, 5
gen/parrot/.gitignore, 1
src/old/setting/Str.pm, 2
src/Perl6/Metamodel/RolePunning.pm, 4
t/08-performance/02-qast-rewrites.t, 1
src/core/PairMap.pm, 3
build/gen_cheats_pir.pl, 2
docs/ChangeLog, 31
t/01-sanity/18-simple-multisubs.t, 2
src/builtins/globals.pir, 4
src/core/set_symmetric_difference.pm6, 1
src/setting/IO.pm, 4
src/core/Rakudo/Internals/JSON.pm6, 3
src/core/Uni.pm6, 1
lib/newline.pm6, 1
t/04-nativecall/10-cglobals.c, 1
lib/past2post.tg, 1
src/pmc/perl6routine.pmc, 2
src/old/classes/Range.pir, 2
src/core/Awaiter.pm6, 1
tools/build/moar_core_sources, 12
src/core/Any-iterable-methods.pm6, 4
t/04-nativecall/20-concurrent.t, 2
src/utils/perl6doc/grammar.pg, 3
src/core/Shaped2Array.pm, 1
src/vm/jvm/runtime/org/perl6/rakudo/RakudoJavaInterop.java, 5
src/core/EXPORTHOW.pm6, 1
src/core/Version.pm, 11
src/vm/parrot/guts/bind.c, 4
src/old/metamodel/RoleToInstanceApplier.nqp, 2
t/08-performance/01-iterators.t, 1
t/02-test-pm/2-force_todo.t, 3
src/binder/types.h, 3
src/core/HyperIterator.pm, 1
src/core/RaceSeq.pm6, 2
src/core/CompUnitRepo.pm, 8
src/builtins-old/any-list.pir, 1
src/old/builtins-old/op.pir, 2
src/builtins/Lyst.pir, 1
src/core/Proc.pm, 13
t/01-sanity/03-op-logic.t, 3
p6shell.pir, 1
src/parrot/Role.pir, 3
docs/announce/2010.06, 2
src/builtins/Sub.pir, 1
src/builtins/Regex.pir, 2
src/Perl6/Metamodel/BOOTSTRAP.pm, 10
docs/announce/2009-08, 4
src/cheats/any-map.pir, 2
docs/announce/2010.04, 2
src/CORE.setting/control.pm, 1
t/02-embed/01-load.pir, 3
src/core/Rakudo/Internals/HyperToIterator.pm6, 2
src/core/Grammar.pm6, 1
t/09-moar/NAME__UnicodeData.t, 1
tools/release-dates.pl, 2
docs/announce/2013.09.md, 1
src/core/PseudoStash.pm, 9
t/04-nativecall/14-rw-attrs.t, 2
t/01-sanity/19-say.t, 2
src/Perl6/Metamodel/REPRAttributeProtocol.pm, 2
t/spectest.data, 55
src/grammar_rules.pg, 2
t/01-sanity/07-for.t, 3
src/metamodel/RoleToClassApplier.pir, 1
src/core/CompUnit/Repository/AbsolutePath.pm6, 2
src/core/Any.pm, 24
src/parser/quote_expression.pir, 9
build/gen_metaop_pir.pl, 8
docs/announce/2011.05, 1
lib/lib.pm6, 6
src/builtins/ListIterator.pir, 3
src/core/IO/Path/Special.pm, 1
src/CORE.setting/Str.pm, 3
src/old/builtins/Signature.pir, 2
src/Perl6/Metamodel/AttributeContainer.nqp, 2
src/core/Awaitable.pm6, 2
src/core/Process.pm6, 1
t/06-tap-harness/test-files/02-skip-all.TAP-TEST, 2
src/core/IterationBuffer.pm, 4
t/09-moar/Line_Break__LineBreak.t, 1
src/core/CompUnit/Handle.pm6, 1
src/core/Version.pm6, 1
src/parser/actions.pl, 2
src/classes/Regex.pir, 1
src/cheats/eval.pm, 3
INSTALLME, 1
t/05-messages/v6.d-tests/01-errors.t, 1
t/02-rakudo/12-proto-arity-count.t, 1
src/old/builtins/ParcelIter.pir, 2
src/core/Stringy.pm, 10
src/core/IO/File.pm, 1
t/00-parrot/08-var-array.t, 1
src/old/setting/Num.pm, 2
src/old/setting/Any-str.pm, 2
src/old/core/Array.pm, 2
src/core/CompUnit.pm, 6
src/core/MapIter.pm, 7
src/core/Routine.pm, 9
src/core/Proc/Async.pm6, 1
src/core/Hash.pm6, 3
src/setting/Whatever.pm, 5
src/parser/actions.pm, 24
src/core/BackTrace.pm, 2
src/old/core/Cool.pm, 2
src/old/builtins/Iterator.pir, 2
tools/update_passing_test_data.pl, 8
t/04-nativecall/CompileTestLib.pm6, 1
t/04-nativecall/07-writebarrier.t, 2
src/core/SetHash.pm, 5
src/core/Encoding/Builtin.pm6, 2
src/parser/grammar_optok.pg, 1
t/01-sanity/99-test-basic.t, 7
t/02-rakudo/dd.t, 1
src/builtins/named-unary.pir, 9
src/core/Lock/Async.pm, 3
src/core/Num.pm, 16
src/cheats/gatheriterator.pir, 5
src/old/core/Callable.pm, 2
src/core/Awaiter.pm, 3
t/02-rakudo/repl.t, 10
src/core/Any-list.pm, 10
src/pmc/perl6str.pmc, 15
src/CORE.setting/Any.pm, 2
src/old/core/Whatever.pm, 2
t/04-nativecall/13-union.t, 3
src/core/Sub.pm6, 1
src/builtins-old/compiler.pir, 1
src/CORE.setting/Iterator.pm, 1
src/core/Num.pm6, 2
src/core/HashIter.pm, 4
src/core/traits.pm6, 3
lib/pge2past.tg, 1
src/old/core/traits.pm, 2
src/Perl6/Metamodel/ClassHOW.pm, 4
src/CORE.setting/stubs.pm, 1
src/CORE.setting/Code.pm, 2
t/02-rakudo/05-range-in-range.t, 1
src/Perl6/Ops.nqp, 1
src/core/Grammar.pm, 11
src/core/Mixy.pm, 4
src/core/Env.pm6, 1
src/pmc/perl6array.pmc, 2
src/classes/ContainerDeclarand.pir, 1
src/setting/Any-str.pm, 7
src/old/builtins-old/any-str.pir, 2
src/core/Rakudo/Sorting.pm6, 2
src/core/Exceptions.pm, 4
src/CORE.setting/operators.pm, 4
src/core/Main.pm, 22
src/core/Main.pm6, 1
src/core/Routine.pm6, 1
src/metamodel/ParrotBacked.pir, 1
src/core/IO/ArgFiles.pm, 15
src/Perl6/Metamodel/ConcreteRoleHOW.nqp, 2
tools/install-dist.pl, 3
src/core/Temporal.pm, 23
docs/announce/2009-03, 1
src/core/Any-num.pm, 4
src/core/CompUnit/PrecompilationStore/File.pm, 7
docs/announce/2010.07, 4
src/CORE.setting/IO.pm, 3
INSTALL, 1
t/02-rakudo/08-repeat.t, 1
src/core/Real.pm, 16
src/builtins-old/named-unary.pir, 1
src/core/RangeIter.pm, 5
docs/announce/2017.04.3.md, 2
t/08-moar/UnipropCheck.pm6, 1
src/core/CompUnit/Repository/Spec.pm, 1
src/core/Compiler.pm6, 2
t/01-sanity/05-sub.t, 3
, 269
t/04-nativecall/22-method.t, 1
src/setting/Any-list.pm, 6
src/glue/regex.pir, 1
src/metamodel/RoleHOW.pir, 2
src/core/Scalar.pm, 7
src/core/Rakudo/Internals/HyperPipeline.pm6, 2
tools/build/jvm_core_sources, 6
src/cheats/postcircumfix-array.pir, 3
src/old/cheats/eval.pm, 2
src/core/Encoding/Decoder.pm6, 1
perl6_s1.pir, 1
src/Perl6/Metamodel/REPRComposeProtocol.nqp, 4
src/core/CompUnit/Repository/Installable.pm6, 1
src/core/set_operators.pm6, 1
src/core/IO/Symlink.pm, 1
docs/announce/2009-12, 4
src/core/IO/FileTestable.pm, 1
src/vm/jvm/runtime/org/perl6/rakudo/Ops.java, 2
src/binder/exceptions.h, 1
src/core/VM.pm6, 1
src/core/IO/Spec/Cygwin.pm, 7
src/Perl6/Metamodel/RoleContainer.nqp, 2
t/01-sanity/06-op-inplace.t, 3
t/01-sanity/10-regex.t, 3
src/old/parrot/signature.pir, 2
src/old/builtins-old/globals.pir, 2
src/CORE.setting/Real.pm, 1
t/pod/04-code.t, 1
src/core/Rakudo/Internals/HyperWorkStage.pm, 2
src/core/precedence.pm6, 1
src/core/set_union.pm6, 1
src/vm/jvm/core/Lock.pm, 2
docs/announce/2016.08.md, 1
tools/CREDITS.p6, 1
src/vm/jvm/Perl6/Ops.nqp, 6
src/core/Shaped1Array.pm6, 1
src/parser/methods.pir, 4
src/builtins/io.pir, 15
t/3rdparty/Unicode/LICENSE, 1
src/core/CompUnit/PrecompilationUnit.pm, 4
src/core/Stringy.pm6, 2
src/Perl6/Metamodel/Trusting.pm, 1
src/old/glue/enum.pm, 2
tools/build/gen-version.pl, 8
src/builtins/system.pir, 3
src/old/builtins-old/any-list.pir, 2
src/old/core/Any.pm, 2
t/00-parrot/07-op-string.t, 4
t/01-sanity/07-split.t, 4
src/old/core/Instant.pm, 2
src/old/core/Hash.pm, 2
src/old/builtins/Pair.pir, 2
src/old/builtins/Num.pir, 2
src/Perl6/Compiler.nqp, 26
src/old/classes/Module.pir, 2
docs/architecture.svg, 3
src/vm/jvm/CompUnit/Repository/Java.pm6, 1
src/utils/perl6doc.pir, 7
src/Perl6/Metamodel/MethodDelegation.nqp, 2
src/core/Env.pm, 3
t/spectest.data.6.c, 3
src/old/glue/enum.pir, 2
src/core/Channel.pm6, 2
README.md, 18
t/01-sanity/08-simple-multisubs.t, 1
src/Perl6/Metamodel/GrammarHOW.pm, 1
src/Perl6/Metamodel/MultiMethodContainer.nqp, 2
t/02-test-pm/1-basic.t, 4
tools/build/makeUNIPROP.pl6, 2
src/Perl6/Metamodel/Mixins.nqp, 4
tools/build/Makefile-common-macros.in, 6
t/01-sanity/03-equal.t, 3
src/parrot/state.pir, 2
src/Perl6/Metamodel/RoleToClassApplier.nqp, 4
src/core/Attribute.pm6, 3
src/core/array_slice.pm6, 3
CURLI, 1
src/grammar_optok.pg, 2
src/builtins/assign.pir, 15
tools/build/missing-commits.pl6, 1
t/08-moar/Line_Break:LineBreak.t, 1
docs/announce/2009-02, 2
src/core/Variable.pm6, 2
t/01-sanity/08-var-array.t, 4
t/00-parrot/01-literals.t, 4
src/core/Shaped1Array.pm, 1
src/builtins/junctiontypes.pir, 1
src/setting/NYI.pm, 3
src/old/setting/IO/Socket.pm, 2
src/old/classes/Order.pir, 2
src/cheats/object.pir, 3
src/Perl6/Metamodel/RoleToRoleApplier.nqp, 3
src/Perl6/Actions.nqp, 40
src/core/CurrentThreadScheduler.pm6, 1
src/core/CompUnitRepo/Distribution.pm, 1
src/classes/Sub.pir, 3
docs/announce/2011.02, 2
src/Perl6/Metamodel/DefaultParent.pm, 1
src/old/core/Buf.pm, 2
docs/announce/2017.02.md, 2
t/01-sanity/07-op-string.t, 3
t/spectest_regression.data, 5
src/CORE.setting/Int.pm, 2
src/core/Whatever.pm, 6
.gitignore, 20
src/core/Rakudo/QuantHash.pm6, 1
docs/announce/2014.07.md, 1
src/Perl6/Metamodel/ContainerDescriptor.nqp, 3
t/02-rakudo/07-io-cathandle.t, 1
src/cheats/mathops.pir, 1
t/pmc/perl6multisub-tiebreak.t, 3
src/core/Exception.pm, 43
src/old/classes/ContainerDeclarand.pir, 2
src/old/builtins/Submethod.pir, 1
.github/ISSUE_TEMPLATE.md, 2
src/classes/Submethod.pir, 1
