File,Entropy,Authors,Size
doc/Type/X/Eval/NoSuchLang.pod6,1.0986122886681096,3,582
doc/Type/X/ControlFlow/Return.pod6,0.6931471805599453,2,379
doc/Type/X/Composition/NotComposable.pod6,0.5623351446188083,2,990
doc/Type/Backtrace/Frame.pod6,0.8675632284814612,3,1771
doc/Type/Block.pod6,1.310783678099714,4,1516
doc/Type/Callable.pod6,2.0952225496715453,11,1451
html/images/Camelia-faded.svg,1.0397207708399179,3,14975
doc/Type/X/Syntax/Comment/Embedded.pod6,0.6931471805599453,2,395
html/.htaccess,1.8307748523402336,8,1991
doc/Language/concurrency.pod6,2.2923460171345718,13,28027
doc/Type/Sub.pod6,1.6888408947216738,8,3356
doc/Type/Perl.pod6,0.9502705392332347,3,1570
t/05-pod-convenience.t,0,1,6603
doc/Type/Code.pod6,1.5857708352080966,6,4808
doc/Type/X/Attribute/NoPackage.pod6,0.6730116670092565,2,563
writing-docs/STYLEGUIDE.md,0.8838756262717338,4,7623
doc/Type/Iterable.pod6,2.2086392785133713,11,5782
assets/sass/_jquery-ui.scss,0,1,17657
doc/Language/exceptions.pod6,2.3879025656185884,14,8482
doc/Type/Parameter.pod6,1.3686896376228384,5,8670
doc/Type/X/OutOfRange.pod6,0.6365141682948128,2,988
doc/Type/Telemetry/Instrument/ThreadPool.p6,0,1,1415
doc/Type/Stash.pod6,0.9502705392332347,3,1456
doc/Type/X/Placeholder/Block.pod6,0.5623351446188083,2,553
doc/Type/X/Syntax/P5.pod6,0.5623351446188083,2,370
doc/Type/Metamodel/Finalization.pod6,0.6931471805599453,2,780
html/images/camelia-404.png,0,1,30037
doc/Type/Baggy.pod6,1.7480673485460891,8,17571
doc/Type/Mu.pod6,2.232729398996592,11,15692
html/images/External-link-04-bold-12x12.svg,0.6931471805599453,2,724
doc/Type/Telemetry/Instrument/Thread.pod6,0.6931471805599453,2,982
doc/Type/Duration.pod6,0.6931471805599453,2,875
doc/Type/Iterator.pod6,2.0296120922920715,11,10912
doc/Language/unicode_entry.pod6,2.2070934749694096,12,12309
doc/Type/IO/Pipe.pod6,1.5229550675313184,5,983
doc/Type/IO/Spec/Unix.pod6,0.7167270209442748,4,10656
doc/Type/X/Temporal.pod6,0,1,205
doc/Language/grammars.pod6,2.5628824916163877,17,15576
xt/word-variants.t,1.0114042647073518,3,1170
doc/Type/Scalar.pod6,2.166084939249829,10,9151
assets/sass/_highlights.scss,0.5297061990576545,2,3734
doc/Type/StrDistance.pod6,0,1,1127
doc/Language/5to6-perlop.pod6,2.2624461232051694,14,13230
html/css/custom-theme/images/ui-bg_glass_75_c0e472_1x400.png,0.6365141682948128,2,345
doc/Type/X/Syntax/Self/WithoutObject.pod6,1.0397207708399179,3,458
doc/Type/Attribute.pod6,1.4772195078208779,6,6284
doc/Type/X/Syntax/Variable/Match.pod6,0.6365141682948128,2,386
xt/trailing-whitespace.t,0.7201248812718097,4,832
doc/Language/ipc.pod6,2.0692024658203625,9,3465
doc/Type/FatRat.pod6,1.0986122886681096,3,837
doc/Type/X/Parameter/Twigil.pod6,0.6365141682948128,2,618
doc/Type/IO/Notification.pod6,1.2130075659799042,4,1662
doc/Language/iterating.pod6,0,1,6717
doc/Type/Lock/Async.pod6,0.6365141682948128,2,2713
doc/Type/Hash.pod6,2.5775839361715795,18,15079
.github/pull_request_template.md,0,1,395
html/images/pencil.svg,0,1,606
doc/Type/X/Parameter/Default.pod6,0.6365141682948128,2,930
doc/Type/X/Parameter/MultipleTypeConstraints.pod6,0.6730116670092565,2,550
doc/Type/X/Obsolete.pod6,0.8675632284814612,3,746
doc/Type/RatStr.pod6,1.5335908003183834,6,3717
doc/404.pod6,0.6931471805599453,2,468
html/css/custom-theme/images/ui-icons_000000_256x240.png,0.6365141682948128,2,5331
doc/Type/IO/Spec/QNX.pod6,0.8018185525433373,3,1365
doc/Type/X/IO/Chdir.pod6,0.6365141682948128,2,445
CREDITS,2.351673301904631,11,5146
doc/Language/regexes.pod6,2.852252269115097,33,84641
xt/space-after-comma.t,0.7298429194806347,3,2201
doc/Language/grammar_tutorial.pod6,2.3309885875580916,14,24444
xt/type-graph.t,0,1,620
lib/Perl6/Type.pm6,0,1,1838
doc/Language/pod.pod6,1.8488256647252235,11,17449
doc/Language/io-guide.pod6,1.8082951719554843,10,13799
doc/Type/X/IO/Rename.pod6,0.6365141682948128,2,509
doc/Type/X/Declaration/Scope/Multi.pod6,0.6365141682948128,2,452
cpanfile,0.6931471805599453,2,767
doc/Type/X/Proc/Async/AlreadyStarted.pod6,1.0397207708399179,3,581
doc/Type/ObjAt.pod6,0.6931471805599453,2,378
doc/Type/X/Assignment/RO.pod6,0.5623351446188083,2,578
doc/Type/Telemetry.pod6,1.8932837336909563,9,6802
doc/Type/X/Method/Private/Permission.pod6,0.5623351446188083,2,998
doc/Type/Map.pod6,1.8403407956415925,7,6743
doc/Type/Date.pod6,2.0103789601062854,10,11601
doc/Type/NFC.pod6,1.3862943611198906,4,403
doc/Type/X/Promise/CauseOnlyValidOnBroken.pod6,0,1,553
doc/Type/WrapHandle.pod6,1.5229550675313184,5,794
doc/Type/HyperWhatever.pod6,0,1,1847
doc/Type/X/Str/Numeric.pod6,0.6365141682948128,2,828
doc/Type/PseudoStash.pod6,1.0397207708399179,3,687
doc/Type/Blob.pod6,2.110572676095652,10,6392
doc/Type/ComplexStr.pod6,1.5857708352080968,6,3981
t/00-meta.t,0,1,175
doc/Type/X/IO/Copy.pod6,0.6365141682948128,2,472
README.pt.md,0.6931471805599453,2,6039
util/missing-methods.p6,0.30463609734923813,2,1348
doc/Language/system.pod6,0.5982695885852573,2,3676
doc/Language/traps.pod6,2.5998451278102928,31,60738
html/images/Camelia.svg,1.0986122886681096,3,14960
doc/Type/X/Package/Stubbed.pod6,0.5623351446188083,2,615
doc/Type/Metamodel/MethodContainer.pod6,0.8675632284814612,3,2848
doc/Language/5to6-perlvar.pod6,2.182443358637476,14,16179
doc/Type/X/Syntax.pod6,0,1,183
doc/Type/BagHash.pod6,1.6957425341696346,6,4441
doc/Language/containers.pod6,2.0394623289236202,11,13653
t/02-pod-valid.t,0.37677016125643675,2,1182
doc/Type/UInt.pod6,1.4681399390162087,5,1272
doc/Language/syntax.pod6,2.8514594617961095,22,24063
doc/Type/X/Syntax/Variable/Twigil.pod6,0.5623351446188083,2,632
doc/Type/Pod/Block/Code.pod6,0.6931471805599453,2,340
util/update-and-sync,1.808546324893685,8,1080
doc/Language/phasers.pod6,2.300610646432261,12,16540
doc/Type/Encoding.pod6,1.3862943611198906,4,1602
doc/Language/nativecall.pod6,2.692059985034908,26,36174
doc/Language/packages.pod6,2.082007361865277,10,9035
highlights/highlight-folder.coffee,0,1,481
doc/Type/IO/Socket.pod6,1.3321790402101223,4,2112
doc/Language/typesystem.pod6,1.803884853446144,23,28842
doc/Type/Mixy.pod6,1.5498260458782016,5,811
html/css/custom-theme/images/ui-bg_glass_75_f5e47b_1x400.png,0.6365141682948128,2,344
doc/Language/functions.pod6,2.517695145572647,21,36606
doc/Type/IO/Spec/Win32.pod6,0.7662694225964922,4,9878
doc/Type/WhateverCode.pod6,1.6769877743224173,6,2456
bin/p6doc,2.109266544423705,22,10246
doc/Language/operators.pod6,2.764186534127501,34,88594
doc/Language/structures.pod6,0.3245083869310707,3,21048
doc/Type/Junction.pod6,2.1321922400878854,10,8920
app.pl,1.3857526552288733,7,2203
doc/Type/Pod/Block/Para.pod6,0,1,165
html/css/custom-theme/images/ui-icons_e13755_256x240.png,0.6365141682948128,2,4549
doc/Language/pragmas.pod6,2.208249713310499,11,5693
doc/Type/Metamodel/MultipleInheritance.pod6,0.6365141682948128,2,2288
doc/Language/haskell-to-p6.pod6,1.5075878806374154,9,16369
README.fr.md,1.0986122886681096,3,6841
doc/Type/NFKD.pod6,1.3296613488547582,4,392
doc/Language/performance.pod6,2.360369022605102,14,11679
doc/Type/Grammar.pod6,1.979204517434325,8,4250
doc/Language/rb-nutshell.pod6,2.0659837657634843,13,35224
doc/Language/5to6-perlsyn.pod6,1.9867316488081912,9,6249
doc/Type/ThreadPoolScheduler.pod6,1.0397207708399179,3,682
doc/Type/X/Proc/Async.pod6,0.9002560512685369,3,333
doc/Type/X/Syntax/InfixInTermPosition.pod6,0.5623351446188083,2,562
doc/Type/Submethod.pod6,1.0397207708399179,3,890
doc/Type/X/Proc/Async/TapBeforeSpawn.pod6,0.5623351446188083,2,1002
highlights/highlight-file.coffee,0.6931471805599453,2,451
doc/Type/Routine.pod6,2.1260454779557145,10,10046
doc/Type/X/Caller/NotDynamic.pod6,0.6365141682948128,2,473
doc/Language/enumeration.pod6,1.277034259466139,4,1861
util/travis-build.sh,0,1,810
doc/Language/variables.pod6,2.7444048102049656,28,44603
xt/return-type.t,0.8018185525433372,3,598
doc/Type/IO/Path/Win32.pod6,0.5623351446188083,2,1065
doc/Type/X/Sequence/Deduction.pod6,0,1,317
doc/Type/X/Syntax/Confused.pod6,0.6931471805599453,2,342
doc/Type/X/Parameter/Placeholder.pod6,0.6365141682948128,2,839
doc/Type/Metamodel/AttributeContainer.pod6,0.410116318288409,2,1636
t/04-typegraph.t,0,1,668
doc/Type/Metamodel/ClassHOW.pod6,1.9459101490553132,8,4956
doc/Programs/README.md,1.4941751382893083,5,231
doc/Type/Variable.pod6,2.1776157252118504,10,2478
doc/Language/glossary.pod6,2.4099306325460326,22,37981
doc/Type/Telemetry/Instrument/Usage.pod6,0.6931471805599453,2,1762
doc/Type/X/Syntax/Regex/SolitaryQuantifier.pod6,0.6365141682948128,2,481
lib/Test-Files.pm6,1.0986122886681096,3,514
doc/Type/Label.pod6,0.7214636866925115,3,1464
doc/Type/X/ControlFlow.pod6,0.6931471805599453,2,722
doc/Type/Macro.pod6,0.6931471805599453,2,307
doc/Language/terms.pod6,2.512324886571686,15,6590
doc/Type/Channel.pod6,1.9512595041439564,8,5776
doc/Language/objects.pod6,2.7621853837126418,24,36927
doc/Type/Instant.pod6,1.5171063970610277,5,3401
doc/Type/Pod/Block/Table.pod6,0.6931471805599453,2,435
xt/aspell.t,0.6739150692344801,4,2667
doc/Type/Array.pod6,1.8424131385276143,9,10036
doc/Type/X/TypeCheck/Binding.pod6,0.6931471805599453,2,550
doc/Type/X/Attribute/Package.pod6,0.5623351446188083,2,760
template/header.html,1.9863858132163974,10,662
doc/Type/X/Bind.pod6,0.5623351446188083,2,364
README.it.md,0.7937300551584247,4,7129
doc/Language/setbagmix.pod6,2.2873138796779617,12,14646
Makefile,2.000524191171274,10,4425
doc/Type/X/Proc/Async/OpenForWriting.pod6,1.0549201679861442,3,1105
doc/Language/hashmap.pod6,0,1,15425
doc/Type/Exception.pod6,1.7930940134110527,8,4863
doc/Type/X/Numeric/Real.pod6,0.6365141682948128,2,816
util/sync-build-log,0,1,111
doc/Type/IO/Handle.pod6,1.6803712345507487,15,30345
doc/Type/X/Syntax/Number/RadixOutOfRange.pod6,0.6931471805599453,2,415
doc/Language/classtut.pod6,2.4964454683643877,17,25726
doc/Type/Stringy.pod6,0.6931471805599453,2,220
doc/Type/X/Inheritance/Unsupported.pod6,0.6365141682948128,2,658
doc/Type/Nil.pod6,1.4994226308586,6,5463
doc/Type/Thread.pod6,1.9072839993213795,8,4881
util/xt-recent.sh,0,1,241
doc/Type/X/Syntax/UnlessElse.pod6,1.0397207708399179,3,413
doc/Type/CurrentThreadScheduler.pod6,1.277034259466139,4,426
doc/Type/IO/Spec.pod6,0.9002560512685369,3,985
doc/Language/quoting.pod6,2.5410964211394096,18,17470
util/list-missing-methods.p6,0.5359610497090694,3,3378
doc/Type/X/Seq/Consumed.pod6,0,1,261
doc/Type/X/StubCode.pod6,0,1,353
doc/Type/X/IO.pod6,0,1,186
doc/Type/Cool.pod6,2.6117716313536783,20,42944
doc/Type/X/Syntax/NoSelf.pod6,1.0549201679861442,3,665
doc/Type/X/AdHoc.pod6,1.0335620542068176,4,1142
doc/Type/Proxy.pod6,1.277034259466139,4,1178
util/trigger-rebuild.txt,1.3378606778364337,5,239
writing-docs/EXAMPLES.md,0,1,3011
doc/Type/Method.pod6,1.4328258084686258,6,3008
doc/Type/Kernel.pod6,1.559581156259877,5,2605
util/perl-nbsp.p6,0.5004024235381879,2,1813
doc/Type/Uni.pod6,1.7328679513998633,6,1587
doc/Type/X/IO/DoesNotExist.pod6,1.0397207708399179,3,523
doc/Type/Lock.pod6,1.3592367006650063,5,2825
doc/Type/X/DateTime/TimezoneClash.pod6,0.6931471805599453,2,716
doc/Type/Pod/Block/Comment.pod6,0,1,167
doc/Type/Regex.pod6,1.5465986860485124,5,2282
doc/Language/numerics.pod6,0.22371807606583377,2,28700
doc/Type/IO/Path.pod6,1.8564896924166083,19,38331
xt/examples-compilation.t,1.0366283999092625,7,3730
doc/Type/X/IO/Move.pod6,0.6365141682948128,2,509
doc/Type/Compiler.pod6,0.6365141682948128,2,1000
doc/Type/Slip.pod6,1.4681399390162087,5,2786
doc/Type/X/TypeCheck.pod6,0.6931471805599453,2,555
doc/Type/MixHash.pod6,1.4681399390162087,5,4137
doc/Type/Positional.pod6,0.6931471805599453,2,519
doc/Type/Rational.pod6,1.6488470716724797,6,3516
xt/code.pws,1.014298278508461,8,3748
app-start,0,1,73
doc/Type/X/TypeCheck/Return.pod6,1.0397207708399179,3,422
doc/Programs/01-debugging.pod6,2.1718940110341447,11,2851
