File,Entropy
src/builtins/Failure.pir,0.9602297178607612
t/04-nativecall/05-arrays.c,0.8112781244591328
t/04-nativecall/12-sizeof.c,0.5435644431995964
t/01-sanity/Test.pm,0.9182958340544894
src/pmc/mutable_pmc.template,0.8596610491977074
t/06-tap-harness/test-files/01-desc-backslashes--1.TAP-TEST,1
src/core/KeyBag.pm,0.21639693245126465
src/setting/Pair.pm,0.8322488896002306
src/builtins-old/match.pir,0
src/old/builtins-old/match.pir,1
src/pmc/mutablevar.pmc,0.8784952262128423
src/core/Proc/Async.pm,0.618901308830392
src/core.d/await.pm6,0
lib/main.pir,0.7233083338141042
src/core/Encoding/Encoder/Builtin.pm6,1
docs/announce/2014.02.md,0
src/setting/Range.pm,0.9056390622295664
src/old/classes/Associative.pir,1
src/pmc/byteview.pmc,0
docs/2017-IO-Grant--Action-Plan.md,1
t/04-nativecall/16-rt125729.t,0.9182958340544894
src/classes/Num.pir,0.6450889631518022
src/old/setting/Match.pm,1
src/core/system.pm,0.9697238998682473
src/core/Any-iterable-methods.pm,0.47259031778544613
t/04-nativecall/13-cpp-mangling.cpp,1
src/cheats/parrot-attriter.pir,0
t/04-nativecall/03-simple-returns.c,0.920619835714305
src/vm/jvm/core/IO/Socket/INET.pm,1
src/binder/storage_spec.h,0.9182958340544894
t/01-sanity/14-if.t,1
lib/Test.pm6,0.6395179055863752
build/Makefile.in,0.5321745772108974
src/Perl6/Metamodel/NativeRefHOW.nqp,0
src/core/Encoding/Encoder/Builtin.pm,1
src/core/Argfiles.pm6,0
src/core/Submethod.pm6,0
src/builtins.pir,0.797374810639693
t/04-nativecall/04-pointers.c,0.8288713632524444
t/06-telemetry/02-usage.t,0
src/core/set_precedes.pm6,0.9999999999999998
src/core/core_epilogue.pm,0.8595591209804732
t/01-sanity/52-parse-include-spec.t,0.5435644431995964
src/core/Bag.pm6,0
t/01-sanity/12-counter.t,1
src/setting/Object.pm,0.7091479170272448
build/gen_nqp.pl,0.8527924884900403
src/old/core/IO.pm,1
LICENSE,1
src/builtins/SeqIter.pir,0.9609640474436812
docs/announce/2017.04.1.md,1
src/core/Promise.pm,0.7045479439138085
src/core/Pair.pm,0.721811878697947
src/parrot/P6Invocation.pir,0
src/old/core/Complex.pm,1
src/classes/Role.pir,0.5273785855160479
src/setting/Array.pm,1.0000000000000002
src/CORE.setting/you_are_here.pm,0
src/core-nom/natives.pm,0
src/old/glue/types.pir,1
src/old/core/Order.pm,1
docs/announce/2017.07.md,0
docs/metaobject-api.pod,0.9182958340544894
src/core/CompUnit/Repository.pm6,0
src/old/core/Set.pm,1
src/core/RaceSeq.pm,0
src/classes/Subset.pir,0.8649735207179272
src/classes/Protoobject.pir,0.8043461359047004
src/builtins/Int.pir,0.9854752972273345
src/Perl6/Compiler.pir,0.6965377268631153
docs/announce/2017.04.md,0
src/setting/List.pm,0.8868595071429147
src/old/classes/Iterator.pir,1
src/core/BagHash.pm6,0
src/core/Rakudo/Internals.pm6,0.8813534532688831
src/old/setting/Temporal.pm,1
src/CORE.setting/Parameter.pm,0
src/core/Encoding/Encoder.pm,0.9182958340544894
docs/announce/2009-07,0.8631205685666311
src/core/Encoding/Decoder/Builtin.pm6,0.9182958340544894
src/Perl6/Optimizer.nqp,0.6933081771383253
src/Perl6/Module/Locator.pm,0.720493040054508
tools/contributors.pl6,0.7394489514937395
src/core/Lock.pm,0.9431887805255734
src/core/Mix.pm6,0
t/01-sanity/04-if.t,0.946394630357186
src/old/cheats/str-ops.pir,1
src/core/IO/Pipe.pm,0.79900920336376
src/core/natives.pm6,0
src/core/Any-list-methods.pm,0
src/core/atomicops.pm,0.961236604722876
src/core/Variable.pm,0.42500030716737663
gen/parrot/.gitignore,0
src/old/setting/Str.pm,1
src/Perl6/Metamodel/RolePunning.pm,0.875
t/08-performance/02-qast-rewrites.t,0
src/core/PairMap.pm,0.920619835714305
build/gen_cheats_pir.pl,1
docs/ChangeLog,0.6867922930558616
t/01-sanity/18-simple-multisubs.t,1
src/builtins/globals.pir,0.7019952287757082
src/core/set_symmetric_difference.pm6,0
src/setting/IO.pm,0.9248008763572908
src/core/Rakudo/Internals/JSON.pm6,0.9999999999999998
src/core/Uni.pm6,0
lib/newline.pm6,0
t/04-nativecall/10-cglobals.c,0
lib/past2post.tg,0
src/pmc/perl6routine.pmc,0.9182958340544894
src/old/classes/Range.pir,1
src/core/Awaiter.pm6,0
tools/build/moar_core_sources,0.6541958995328853
src/core/Any-iterable-methods.pm6,0.5725552071907913
t/04-nativecall/20-concurrent.t,1
src/utils/perl6doc/grammar.pg,0.7896900821428474
src/core/Shaped2Array.pm,0
src/vm/jvm/runtime/org/perl6/rakudo/RakudoJavaInterop.java,0.4170003529988691
src/core/EXPORTHOW.pm6,0
src/core/Version.pm,0.6876823468090777
src/vm/parrot/guts/bind.c,0.8427376486136672
src/old/metamodel/RoleToInstanceApplier.nqp,1
t/08-performance/01-iterators.t,0
t/02-test-pm/2-force_todo.t,0.9999999999999998
src/binder/types.h,0.5970948432879916
src/core/HyperIterator.pm,0
src/core/RaceSeq.pm6,1
src/core/CompUnitRepo.pm,0.7323428716873772
src/builtins-old/any-list.pir,0
src/old/builtins-old/op.pir,1
src/builtins/Lyst.pir,0
src/core/Proc.pm,0.8358054294906564
t/01-sanity/03-op-logic.t,0.9999999999999998
p6shell.pir,0
src/parrot/Role.pir,0.946394630357186
docs/announce/2010.06,0.7219280948873623
src/builtins/Sub.pir,0
src/builtins/Regex.pir,0.9182958340544894
src/Perl6/Metamodel/BOOTSTRAP.pm,0.32578471977732326
docs/announce/2009-08,0.875
src/cheats/any-map.pir,1
docs/announce/2010.04,0.7219280948873623
src/CORE.setting/control.pm,0
t/02-embed/01-load.pir,0.9999999999999998
src/core/Rakudo/Internals/HyperToIterator.pm6,0.5435644431995964
src/core/Grammar.pm6,0
t/09-moar/NAME__UnicodeData.t,0
tools/release-dates.pl,1
docs/announce/2013.09.md,0
src/core/PseudoStash.pm,0.7714929042943771
t/04-nativecall/14-rw-attrs.t,0.5916727785823274
t/01-sanity/19-say.t,0.8112781244591328
src/Perl6/Metamodel/REPRAttributeProtocol.pm,0.9182958340544894
t/spectest.data,0.5712775077260444
src/grammar_rules.pg,0.5665095065529053
t/01-sanity/07-for.t,0.8649735207179272
src/metamodel/RoleToClassApplier.pir,0
src/core/CompUnit/Repository/AbsolutePath.pm6,1
src/core/Any.pm,0.550163444657318
src/parser/quote_expression.pir,0.6577616510825267
build/gen_metaop_pir.pl,0.8408734365103406
docs/announce/2011.05,0
lib/lib.pm6,0.9475231583990613
src/builtins/ListIterator.pir,0.6223659728744494
src/core/IO/Path/Special.pm,0
src/CORE.setting/Str.pm,0.7896900821428474
src/old/builtins/Signature.pir,1
src/Perl6/Metamodel/AttributeContainer.nqp,0.9182958340544894
src/core/Awaitable.pm6,1
src/core/Process.pm6,0
t/06-tap-harness/test-files/02-skip-all.TAP-TEST,1
src/core/IterationBuffer.pm,0.8804820237218407
t/09-moar/Line_Break__LineBreak.t,0
src/core/CompUnit/Handle.pm6,0
src/core/Version.pm6,0
src/parser/actions.pl,0.9709505944546688
src/classes/Regex.pir,0
src/cheats/eval.pm,0.7725068857142601
INSTALLME,0
t/05-messages/v6.d-tests/01-errors.t,0
t/02-rakudo/12-proto-arity-count.t,0
src/old/builtins/ParcelIter.pir,1
src/core/Stringy.pm,0.8714676638795311
src/core/IO/File.pm,0
t/00-parrot/08-var-array.t,0
src/old/setting/Num.pm,1
src/old/setting/Any-str.pm,1
src/old/core/Array.pm,1
src/core/CompUnit.pm,0.6569958416232984
src/core/MapIter.pm,0.8048189316454449
src/core/Routine.pm,0.6977534266681048
src/core/Proc/Async.pm6,0
src/core/Hash.pm6,0.6695919455357792
src/setting/Whatever.pm,0.720493040054508
src/parser/actions.pm,0.4583216387925736
src/core/BackTrace.pm,0.5032583347756457
src/old/core/Cool.pm,1
src/old/builtins/Iterator.pir,1
tools/update_passing_test_data.pl,0.7437567515358587
t/04-nativecall/CompileTestLib.pm6,0
t/04-nativecall/07-writebarrier.t,0.8631205685666311
src/core/SetHash.pm,0.325525649495137
src/core/Encoding/Builtin.pm6,0.9182958340544894
src/parser/grammar_optok.pg,0
t/01-sanity/99-test-basic.t,0.8983741916842145
t/02-rakudo/dd.t,0
src/builtins/named-unary.pir,0.9002326578571811
src/core/Lock/Async.pm,0.8292439007914473
src/core/Num.pm,0.7104341055848847
src/cheats/gatheriterator.pir,0.9165164431996023
src/old/core/Callable.pm,1
src/core/Awaiter.pm,0.8783471047618534
t/02-rakudo/repl.t,0.6954176728801746
src/core/Any-list.pm,0.7175526750405826
src/pmc/perl6str.pmc,0.8934936484853512
src/CORE.setting/Any.pm,1
src/old/core/Whatever.pm,1
t/04-nativecall/13-union.t,0.8699155297736259
src/core/Sub.pm6,0
src/builtins-old/compiler.pir,0
src/CORE.setting/Iterator.pm,0
src/core/Num.pm6,1
src/core/HashIter.pm,0.5933521729550123
src/core/traits.pm6,0.72483409150576
lib/pge2past.tg,0
src/old/core/traits.pm,1
src/Perl6/Metamodel/ClassHOW.pm,0.383721999748318
src/CORE.setting/stubs.pm,0
src/CORE.setting/Code.pm,0.6500224216483541
t/02-rakudo/05-range-in-range.t,0
src/Perl6/Ops.nqp,0
src/core/Grammar.pm,0.8557678138700265
src/core/Mixy.pm,0.277440634703014
src/core/Env.pm6,0
src/pmc/perl6array.pmc,0.9182958340544894
src/classes/ContainerDeclarand.pir,0
src/setting/Any-str.pm,0.8155008430563506
src/old/builtins-old/any-str.pir,1
src/core/Rakudo/Sorting.pm6,1
src/core/Exceptions.pm,0.18042688421259742
src/CORE.setting/operators.pm,0.823934450134503
src/core/Main.pm,0.7871043585055325
src/core/Main.pm6,0
src/core/Routine.pm6,0
src/metamodel/ParrotBacked.pir,0
src/core/IO/ArgFiles.pm,0.8489952799284085
src/Perl6/Metamodel/ConcreteRoleHOW.nqp,0.6500224216483541
tools/install-dist.pl,0.5816718657178868
src/core/Temporal.pm,0.7730512836343582
docs/announce/2009-03,0
src/core/Any-num.pm,0.739581757625739
src/core/CompUnit/PrecompilationStore/File.pm,0.6384273593670938
docs/announce/2010.07,0.8288713632524444
src/CORE.setting/IO.pm,0.7896900821428474
INSTALL,0
t/02-rakudo/08-repeat.t,0
src/core/Real.pm,0.6855728742667524
src/builtins-old/named-unary.pir,0
src/core/RangeIter.pm,0.7394359844601424
docs/announce/2017.04.3.md,1
t/08-moar/UnipropCheck.pm6,0
src/core/CompUnit/Repository/Spec.pm,0
src/core/Compiler.pm6,1
t/01-sanity/05-sub.t,0.9999999999999998
,0.502696101072533
t/04-nativecall/22-method.t,0
src/setting/Any-list.pm,0.9030892397206727
src/glue/regex.pir,0
src/metamodel/RoleHOW.pir,0.4537163391869449
src/core/Scalar.pm,0.6265124153046104
src/core/Rakudo/Internals/HyperPipeline.pm6,1
tools/build/jvm_core_sources,0.64545261215296
src/cheats/postcircumfix-array.pir,0.9206198357143047
src/old/cheats/eval.pm,1
src/core/Encoding/Decoder.pm6,0
perl6_s1.pir,0
src/Perl6/Metamodel/REPRComposeProtocol.nqp,0.9591479170272448
src/core/CompUnit/Repository/Installable.pm6,0
src/core/set_operators.pm6,0
src/core/IO/Symlink.pm,0
docs/announce/2009-12,0.9609640474436812
src/core/IO/FileTestable.pm,0
src/vm/jvm/runtime/org/perl6/rakudo/Ops.java,0.4186843105268563
src/binder/exceptions.h,0
src/core/VM.pm6,0
src/core/IO/Spec/Cygwin.pm,0.8688176729846798
src/Perl6/Metamodel/RoleContainer.nqp,1
t/01-sanity/06-op-inplace.t,0.9999999999999998
t/01-sanity/10-regex.t,0.9999999999999998
src/old/parrot/signature.pir,1
src/old/builtins-old/globals.pir,1
