File,Entropy,Authors,Size
doc/Type/Range.pod6,0.8895190612861841,13,11278
doc/Type/X/Augment/NoSuchType.pod6,0.8112781244591328,2,668
doc/Language/io.pod6,0.8420931559516547,9,6528
html/css/custom-theme/images/ui-bg_glass_45_C0E472_1x400.png,0,1,335
doc/Type/IO/Path/Cygwin.pod6,0.8112781244591328,2,1070
doc/Type/atomicint.pod6,0.9407273195476243,8,11884
doc/Type/Failure.pod6,0.886044612501838,9,3492
doc/Type/Metamodel/Primitives.pod6,0.8112781244591328,2,3471
doc/HomePage.pod6,0.9587446613154132,9,1962
doc/Type/Int.pod6,0.838115410184947,10,6292
doc/Type/AST.pod6,1,2,531
writing-docs/SQUASHATHONS.md,0.9182958340544894,2,1272
doc/Type/X/Proc/Unsuccessful.pod6,0.946394630357186,3,339
doc/Type/X/Signature/NameClash.pod6,0.8112781244591328,2,568
doc/Type/X/Inheritance/NotComposed.pod6,0.8112781244591328,2,1389
doc/Type/Setty.pod6,0.700461921388177,6,7210
doc/Type/X/IO/Unlink.pod6,0.946394630357186,3,421
doc/Type/X/Mixin/NotComposable.pod6,1,4,773
doc/Type/Supplier/Preserving.pod6,0.9999999999999998,3,1008
doc/Language/module-packages.pod6,0.8783471047618534,3,7081
doc/Type/NFKC.pod6,1,4,424
doc/Type/X/Parameter/WrongOrder.pod6,0.9182958340544894,2,878
doc/Type/Metamodel/C3MRO.pod6,0.9283832117695865,5,1824
doc/Type/X/Undeclared.pod6,0.9182958340544894,2,891
html/css/custom-theme/images/ui-bg_inset-hard_95_f5e47b_1x100.png,0.9182958340544894,2,333
doc/Type/Telemetry/Period.pod6,0.7755490855036322,4,1020
doc/Type/Metamodel/Naming.pod6,1,2,482
util/new-type.p6,0.875,4,921
.dockerignore,0,1,46
doc/Type/SetHash.pod6,0.9464119282150146,6,4010
doc/Type/IO/Spec/Cygwin.pod6,0.44156114526904794,3,4374
doc/Type/Metamodel/PrivateMethodContainer.pod6,0.9182958340544894,2,1252
doc/Type/X/Role/Initialization.pod6,0.946394630357186,3,701
doc/Type/X/TypeCheck/Assignment.pod6,0.9182958340544894,2,588
doc/Type/Complex.pod6,0.8043461359047004,5,5325
doc/Language/modules.pod6,0.8423732979294858,22,28889
doc/Type/Systemic.pod6,0,1,760
doc/Type/Metamodel/EnumHOW.pod6,0.9999999999999998,3,2005
type-groups.json,0,1,1286
doc/Type/Buf.pod6,0.911188669681059,6,4208
doc/Type/Distro.pod6,0.8962406251802889,4,1625
doc/Language/mop.pod6,0.9268796874098556,8,9008
xt/perl-nbsp.t,0.8112781244591328,2,861
doc/Programs/03-environment-variables.pod6,0,1,4270
doc/Type/X/Syntax/Term/MissingInitializer.pod6,0.9182958340544894,2,479
doc/Type/X/NoDispatcher.pod6,0.9182958340544894,2,660
LICENSE,1,2,8894
doc/Type/X/Syntax/Variable/Numeric.pod6,0.9182958340544894,2,542
doc/Type/IO/CatHandle.pod6,0.8932941324021465,5,27182
lib/Pod/Htmlify.pm6,0.845026146150504,9,4094
doc/Type/utf8.pod6,0.946265187221801,5,382
doc/Type/Supplier.pod6,0.9283832117695865,5,1953
doc/Type/X/Method/Private/Unqualified.pod6,0.8112781244591328,2,600
doc/Type/X/Method/InvalidQualifier.pod6,0.9182958340544894,2,820
doc/Type/Dateish.pod6,0.9329350879565486,6,7067
t/02-tests-valid.t,0,1,1178
doc/Language/nativetypes.pod6,0.5435644431995964,2,4412
doc/Type/X/NYI.pod6,0.8649735207179272,3,2064
doc/Type/Scheduler.pod6,0.9999999999999998,3,1795
doc/Type/Signature.pod6,0.822588572069582,23,33198
doc/Language/contexts.pod6,0.7298466991620974,3,4069
README.zh.md,0.6622301466508207,4,5621
doc/Type/CallFrame.pod6,0.8383457075860212,7,4704
doc/Type/X/Temporal/InvalidFormat.pod6,0.9591479170272447,4,873
htmlify.p6,0.7814051476078014,34,35858
lib/Perl6/Documentable/Registry.pm6,0,1,1090
doc/Type/Pod/Block.pod6,0.9609640474436812,4,974
doc/Type/Capture.pod6,0.7702513018869126,7,6418
META6.json,0.7965450578491647,6,1103
doc/Type/X/IO/Rmdir.pod6,0.946394630357186,3,423
doc/Type/Numeric.pod6,0.8605934330165175,6,4179
doc/Type/Associative.pod6,0.9211854965885543,4,2103
doc/Language/subscripts.pod6,0.9153484957933222,15,37887
doc/Type/NumStr.pod6,0.911188669681059,6,3485
util/missing-types.p6,0.9999999999999998,3,673
util/ignored-methods.txt,0,1,245
doc/Type/Rat.pod6,0.9162695888499092,6,2003
doc/Type/X/IO/Symlink.pod6,0.946394630357186,3,564
doc/Type/X/Bind/Slice.pod6,0.9182958340544894,2,736
type-graph.txt,0.8184713274461205,15,21313
doc/Type/PositionalBindFailover.pod6,0.9591479170272448,4,2213
doc/Type/Order.pod6,1.0000000000000002,5,712
doc/Type/X/Bind/NativeType.pod6,0.7896900821428474,3,870
lib/Perl6/TypeGraph.pm6,0,1,3382
assets/js/jquery.tablesorter.js,0,1,41936
doc/Type/X/Signature/Placeholder.pod6,0.9709505944546688,2,624
doc/Type/Promise.pod6,0.8949912958064824,11,8718
doc/Language/js-nutshell.pod6,0.9182958340544894,4,11067
doc/Language/tables.pod6,0.5196591609383989,6,7944
xt/links-not-links.t,0.5970948432879916,3,1396
README.de.md,0.8962406251802889,4,6997
doc/Type/NFD.pod6,0.9609640474436812,4,274
doc/Type/X/Phaser/Multiple.pod6,0.9182958340544894,2,528
doc/Type/Supply.pod6,0.7971667335778047,15,27871
doc/Type/Version.pod6,0.8983741916842145,7,3105
doc/Type/X/Pod.pod6,0,1,128
doc/Type/Bool.pod6,0.9155203770500201,7,4109
doc/Type/X/Promise/Vowed.pod6,0,1,395
doc/Type/X/Redeclaration.pod6,0.9182958340544894,2,1274
lib/Pod/To/SectionFilter.pm6,0,1,918
doc/Language/unicode.pod6,0.7833953864768076,13,7640
doc/Type/Metamodel/RoleContainer.pod6,0.8112781244591328,2,729
doc/Type/X/Anon/Multi.pod6,0.8112781244591328,2,719
doc/Language/unicode_ascii.pod6,0.946394630357186,3,6997
doc/Type/X/Syntax/NegatedPair.pod6,0,1,523
doc/Language/community.pod6,0.8763576394898523,4,1824
.github/issue_template.md,0.5916727785823274,2,695
lib/Pod/Convenience.pm6,0.9230038607317281,9,3296
doc/Programs/02-reading-docs.pod6,0.8649735207179272,3,1848
README.nl.md,0.9182958340544894,2,7402
doc/Type/Str.pod6,0.8305807191003557,23,49826
xt/duplicates.t,0.46343678232466695,3,2256
doc/Type/Pair.pod6,0.9147172347587752,11,8833
,0.6468994327596012,256,4096
doc/Type/Num.pod6,0.8864901902657509,8,3691
template/head.html,0.7830597189797914,8,296
util/test-links.sh,1,2,216
doc/Type/X/IO/Dir.pod6,0.946394630357186,3,452
doc/Type/X/Syntax/Malformed.pod6,0.6500224216483541,2,685
doc/Type/Telemetry/Sampler.pod6,0.9999999999999998,3,1851
doc/Type/DateTime.pod6,0.8821387188355964,10,14256
doc/Type/List.pod6,0.8697340520770409,20,43538
Dockerfile,1,2,741
doc/Type/X/Syntax/Signature/InvocantMarker.pod6,0.9182958340544894,2,510
Build.pm,0.7743974703476993,4,1026
README.md,0.8913853817212777,25,6244
t/03-pod6.t,0,1,351
html/favicon.ico,0,1,1150
doc/Type/Real.pod6,0.9063803383591635,7,5261
doc/Type/VM.pod6,0.9609640474436812,4,1991
doc/Language/about.pod6,0.7979873324173515,12,4518
doc/Type/IO/Path/QNX.pod6,0.8112781244591328,2,1040
doc/Type/X/Proc/Async/MustBeStarted.pod6,0.8649735207179272,3,906
README.jp.md,0.9335100357365149,6,1998
lib/Perl6/Documentable.pm6,0,1,1362
.gitignore,0.9313359257099549,12,413
doc/Type/X/Method/NotFound.pod6,0.9709505944546688,2,664
util/travis-test.sh,0,1,560
doc/Type/X/Constructor/Positional.pod6,0.9999999999999998,3,484
doc/Type/Whatever.pod6,0.8962316210409821,10,4095
doc/Language/control.pod6,0.7259885601427837,16,31063
doc/Type/QuantHash.pod6,1,2,769
doc/Type/IntStr.pod6,0.911188669681059,6,3414
doc/Type/X/IO/Cwd.pod6,0.9182958340544894,2,363
html/css/custom-theme/images/ui-bg_highlight-soft_75_f5e47b_1x100.png,0.9182958340544894,2,346
doc/Type/X/Syntax/Augment/WithoutMonkeyTyping.pod6,0.946394630357186,3,640
doc/Language/temporal.pod6,0.9602297178607612,3,4650
t/01-load.t,0,1,188
doc/Type/X/IO/Mkdir.pod6,0.9182958340544894,2,533
doc/Type/Metamodel/MROBasedMethodDispatch.pod6,1,4,1333
assets/js/jquery-3.1.1.min.js,0,1,86709
t/06-pod-htmlify.t,0,1,2166
doc/Type/IO/Path/Unix.pod6,0.8112781244591328,2,1050
doc/Type/Match.pod6,0.94268071481726,7,3779
doc/Type/Metamodel/Trusting.pod6,0.9709505944546688,2,1536
doc/Type/X/Proc/Async/CharsOrBytes.pod6,0.8649735207179272,3,935
doc/Type/X/IO/Link.pod6,0.946394630357186,3,528
doc/Type/Mix.pod6,0.8846257998344363,7,4144
assets/js/main.js,0.7219280948873623,2,5457
doc/Type/X/TypeCheck/Splice.pod6,0.8649735207179272,3,994
doc/Type/X/Export/NameClash.pod6,0.9182958340544894,2,490
highlights/package.json,0.6500224216483541,2,491
t/07-tabs.t,0,1,766
doc/Language/list.pod6,0.835036232162892,14,27208
doc/Language/testing.pod6,0.8260991873960284,15,30080
doc/Type/Bag.pod6,0.8941962435006111,8,4412
html/images/camelia-small.png,1,2,3007
doc/Type/Proc.pod6,0.8834961601551536,16,5167
xt/double-dots.t,0.9182958340544894,2,1192
doc/Type/IO/Special.pod6,0.8607727996741097,5,3316
html/css/custom-theme/images/ui-icons_63a4ff_256x240.png,0.9182958340544894,2,4549
doc/Type/Cancellation.pod6,0.8649735207179272,3,756
doc/Type/IO/Socket/INET.pod6,0.8194276006958051,7,2736
doc/Type/Proc/Async.pod6,0.8793816208450289,14,13925
doc/Type/X/Eval/NoSuchLang.pod6,0.9999999999999998,3,582
doc/Type/X/ControlFlow/Return.pod6,1,2,379
doc/Type/X/Composition/NotComposable.pod6,0.8112781244591328,2,990
doc/Type/Backtrace/Frame.pod6,0.7896900821428474,3,1771
doc/Type/Block.pod6,0.9455305560363264,4,1516
doc/Type/Callable.pod6,0.8737756704555313,11,1451
html/images/Camelia-faded.svg,0.946394630357186,3,14975
doc/Type/X/Syntax/Comment/Embedded.pod6,1,2,395
html/.htaccess,0.8804166001518265,8,1991
doc/Language/concurrency.pod6,0.8937197962470677,13,28027
doc/Type/Sub.pod6,0.8121607945551463,8,3356
doc/Type/Perl.pod6,0.8649735207179272,3,1570
t/05-pod-convenience.t,0,1,6603
doc/Type/Code.pod6,0.8850355544046855,6,4808
doc/Type/X/Attribute/NoPackage.pod6,0.9709505944546688,2,563
writing-docs/STYLEGUIDE.md,0.6375814913924286,4,7623
doc/Type/Iterable.pod6,0.9210741201119532,11,5782
assets/sass/_jquery-ui.scss,0,1,17657
doc/Language/exceptions.pod6,0.904831637729793,14,8482
doc/Type/Parameter.pod6,0.8504146864248051,5,8670
doc/Type/X/OutOfRange.pod6,0.9182958340544894,2,988
doc/Type/Telemetry/Instrument/ThreadPool.p6,0,1,1415
doc/Type/Stash.pod6,0.8649735207179272,3,1456
doc/Type/X/Placeholder/Block.pod6,0.8112781244591328,2,553
doc/Type/X/Syntax/P5.pod6,0.8112781244591328,2,370
doc/Type/Metamodel/Finalization.pod6,1,2,780
html/images/camelia-404.png,0,1,30037
doc/Type/Baggy.pod6,0.8406426982957874,8,17571
doc/Type/Mu.pod6,0.9315134302319783,11,16094
html/images/External-link-04-bold-12x12.svg,1,2,724
doc/Type/Telemetry/Instrument/Thread.pod6,1,2,982
doc/Type/Duration.pod6,1,2,875
doc/Type/Iterator.pod6,0.8464139845121307,11,10912
doc/Language/unicode_entry.pod6,0.8881997539656903,12,12309
doc/Type/IO/Pipe.pod6,0.946265187221801,5,983
doc/Type/IO/Spec/Unix.pod6,0.5170092593937127,4,10656
doc/Type/X/Temporal.pod6,0,1,205
doc/Language/grammars.pod6,0.9045850701617815,17,15576
xt/word-variants.t,0.920619835714305,3,1170
doc/Type/Scalar.pod6,0.9407187364499412,10,9151
assets/sass/_highlights.scss,0.7642045065086203,2,3734
doc/Type/StrDistance.pod6,0,1,1127
doc/Language/5to6-perlop.pod6,0.8572932834069981,14,13230
html/css/custom-theme/images/ui-bg_glass_75_c0e472_1x400.png,0.9182958340544894,2,345
doc/Type/X/Syntax/Self/WithoutObject.pod6,0.946394630357186,3,458
doc/Type/Attribute.pod6,0.8244519050636353,6,6284
doc/Type/X/Syntax/Variable/Match.pod6,0.9182958340544894,2,386
xt/trailing-whitespace.t,0.5194602975157967,4,832
doc/Language/ipc.pod6,0.9417346261113357,9,3465
doc/Type/FatRat.pod6,0.9999999999999998,3,837
doc/Type/X/Parameter/Twigil.pod6,0.9182958340544894,2,618
doc/Type/IO/Notification.pod6,0.875,4,1662
doc/Language/iterating.pod6,0,1,6717
doc/Type/Lock/Async.pod6,0.9182958340544894,2,2713
doc/Type/Hash.pod6,0.8917828404356345,18,15079
.github/pull_request_template.md,0,1,395
html/images/pencil.svg,0,1,606
doc/Type/X/Parameter/Default.pod6,0.9182958340544894,2,930
doc/Type/X/Parameter/MultipleTypeConstraints.pod6,0.9709505944546688,2,550
doc/Type/X/Obsolete.pod6,0.7896900821428474,3,746
doc/Type/RatStr.pod6,0.8559133224389217,6,3717
doc/404.pod6,1,2,468
html/css/custom-theme/images/ui-icons_000000_256x240.png,0.9182958340544894,2,5331
doc/Type/IO/Spec/QNX.pod6,0.7298466991620975,3,1365
doc/Type/X/IO/Chdir.pod6,0.9182958340544894,2,445
CREDITS,0.9807239409418418,11,5146
doc/Language/regexes.pod6,0.8157432006006661,33,84641
xt/space-after-comma.t,0.6643316545871261,3,2201
doc/Language/grammar_tutorial.pod6,0.8832656120804775,14,24444
xt/type-graph.t,0,1,620
lib/Perl6/Type.pm6,0,1,1838
doc/Language/pod.pod6,0.7710201882868818,11,17449
doc/Language/io-guide.pod6,0.7853326148325587,10,13799
doc/Type/X/IO/Rename.pod6,0.9182958340544894,2,509
doc/Type/X/Declaration/Scope/Multi.pod6,0.9182958340544894,2,452
cpanfile,1,2,767
doc/Type/X/Proc/Async/AlreadyStarted.pod6,0.946394630357186,3,581
doc/Type/ObjAt.pod6,1,2,378
doc/Type/X/Assignment/RO.pod6,0.8112781244591328,2,578
doc/Type/Telemetry.pod6,0.8616705607700135,9,6802
doc/Type/X/Method/Private/Permission.pod6,0.8112781244591328,2,998
doc/Type/Map.pod6,0.9457480842756425,7,6743
doc/Type/Date.pod6,0.8730964889085573,10,11601
doc/Type/NFC.pod6,1,4,403
doc/Type/X/Promise/CauseOnlyValidOnBroken.pod6,0,1,553
doc/Type/WrapHandle.pod6,0.946265187221801,5,794
doc/Type/HyperWhatever.pod6,0,1,1847
doc/Type/X/Str/Numeric.pod6,0.9182958340544894,2,828
doc/Type/PseudoStash.pod6,0.946394630357186,3,687
doc/Type/Blob.pod6,0.9166100668841207,10,6392
doc/Type/ComplexStr.pod6,0.8850355544046856,6,3981
t/00-meta.t,0,1,175
doc/Type/X/IO/Copy.pod6,0.9182958340544894,2,472
README.pt.md,1,2,6039
util/missing-methods.p6,0.43949698692151334,2,1348
doc/Language/system.pod6,0.8631205685666311,2,3676
doc/Language/traps.pod6,0.7570922583562988,31,60738
html/images/Camelia.svg,0.9999999999999998,3,14960
doc/Type/X/Package/Stubbed.pod6,0.8112781244591328,2,615
doc/Type/Metamodel/MethodContainer.pod6,0.7896900821428474,3,2848
doc/Language/5to6-perlvar.pod6,0.8269783813130156,14,16179
doc/Type/X/Syntax.pod6,0,1,183
doc/Type/BagHash.pod6,0.9464119282150146,6,4441
doc/Language/containers.pod6,0.8505218522506801,11,13653
t/02-pod-valid.t,0.5435644431995964,2,1182
doc/Type/UInt.pod6,0.9122066329329885,5,1272
doc/Language/syntax.pod6,0.9224911999180382,22,24063
doc/Type/X/Syntax/Variable/Twigil.pod6,0.8112781244591328,2,632
doc/Type/Pod/Block/Code.pod6,1,2,340
util/update-and-sync,0.8697269380473599,8,1080
doc/Language/phasers.pod6,0.9258338322803946,12,16540
doc/Type/Encoding.pod6,1,4,1602
doc/Language/nativecall.pod6,0.8262677160173079,26,36174
doc/Language/packages.pod6,0.9042043085400364,10,9035
highlights/highlight-folder.coffee,0,1,481
doc/Type/IO/Socket.pod6,0.9609640474436812,4,2112
doc/Language/typesystem.pod6,0.57531117240846,23,28842
doc/Type/Mixy.pod6,0.9629610647945144,5,811
html/css/custom-theme/images/ui-bg_glass_75_f5e47b_1x400.png,0.9182958340544894,2,344
doc/Language/functions.pod6,0.826958972079471,21,36606
doc/Type/IO/Spec/Win32.pod6,0.5527465479824044,4,9878
doc/Type/WhateverCode.pod6,0.935944697445866,6,2456
bin/p6doc,0.6823803219305695,22,10246
doc/Language/operators.pod6,0.7838638490964783,34,88594
doc/Language/structures.pod6,0.2953802631540603,3,21048
doc/Type/Junction.pod6,0.9259993242271021,10,8920
app.pl,0.7121359924565986,7,2203
doc/Type/Pod/Block/Para.pod6,0,1,165
html/css/custom-theme/images/ui-icons_e13755_256x240.png,0.9182958340544894,2,4549
doc/Language/pragmas.pod6,0.9209116588037837,11,5693
doc/Type/Metamodel/MultipleInheritance.pod6,0.9182958340544894,2,2288
doc/Language/haskell-to-p6.pod6,0.6861328132716968,9,16369
README.fr.md,0.9999999999999998,3,6841
doc/Type/NFKD.pod6,0.9591479170272448,4,392
doc/Language/performance.pod6,0.8943985400079256,14,11679
doc/Type/Grammar.pod6,0.9517961807358449,8,4250
doc/Language/rb-nutshell.pod6,0.8054676634271385,13,35224
doc/Language/5to6-perlsyn.pod6,0.9042005397631147,9,6249
doc/Type/ThreadPoolScheduler.pod6,0.946394630357186,3,682
doc/Type/X/Proc/Async.pod6,0.8194483718728035,3,333
doc/Type/X/Syntax/InfixInTermPosition.pod6,0.8112781244591328,2,562
doc/Type/Submethod.pod6,0.946394630357186,3,890
doc/Type/X/Proc/Async/TapBeforeSpawn.pod6,0.8112781244591328,2,1002
highlights/highlight-file.coffee,1,2,451
doc/Type/Routine.pod6,0.9233298193515284,10,10046
doc/Type/X/Caller/NotDynamic.pod6,0.9182958340544894,2,473
doc/Language/enumeration.pod6,0.9211854965885543,4,1861
util/travis-build.sh,0,1,810
doc/Language/variables.pod6,0.8236003528068773,28,44603
xt/return-type.t,0.7298466991620974,3,598
doc/Type/IO/Path/Win32.pod6,0.8112781244591328,2,1065
doc/Type/X/Sequence/Deduction.pod6,0,1,317
doc/Type/X/Syntax/Confused.pod6,1,2,342
doc/Type/X/Parameter/Placeholder.pod6,0.9182958340544894,2,839
doc/Type/Metamodel/AttributeContainer.pod6,0.5916727785823274,2,1636
t/04-typegraph.t,0,1,668
doc/Type/Metamodel/ClassHOW.pod6,0.9357849740192015,8,4956
doc/Programs/README.md,0.9283832117695864,5,231
doc/Type/Variable.pod6,0.9457264931652545,10,2478
doc/Language/glossary.pod6,0.7796498006449967,22,37981
doc/Type/Telemetry/Instrument/Usage.pod6,1,2,1762
doc/Type/X/Syntax/Regex/SolitaryQuantifier.pod6,0.9182958340544894,2,481
lib/Test-Files.pm6,0.9999999999999998,3,514
doc/Type/Label.pod6,0.6567045482143385,3,1464
doc/Type/X/ControlFlow.pod6,1,2,722
doc/Type/Macro.pod6,1,2,307
doc/Language/terms.pod6,0.9277246358096088,15,6590
doc/Type/Channel.pod6,0.938357470038648,8,5776
doc/Language/objects.pod6,0.8691436744512999,24,36927
doc/Type/Instant.pod6,0.9426312039378821,5,3401
doc/Type/Pod/Block/Table.pod6,1,2,435
xt/aspell.t,0.48612696418246343,4,2667
doc/Type/Array.pod6,0.8385183551702499,9,10036
doc/Type/X/TypeCheck/Binding.pod6,1,2,550
doc/Type/X/Attribute/Package.pod6,0.8112781244591328,2,760
template/header.html,0.8626763976107847,10,662
doc/Type/X/Bind.pod6,0.8112781244591328,2,364
README.it.md,0.5725552071907913,4,7129
doc/Language/setbagmix.pod6,0.9204828196959044,12,14646
Makefile,0.8688166171396502,10,4425
doc/Type/X/Proc/Async/OpenForWriting.pod6,0.9602297178607612,3,1105
doc/Language/hashmap.pod6,0,1,15425
doc/Type/Exception.pod6,0.8622959469986048,8,4863
doc/Type/X/Numeric/Real.pod6,0.9182958340544894,2,816
util/sync-build-log,0,1,111
doc/Type/IO/Handle.pod6,0.6205096323054929,15,30345
doc/Type/X/Syntax/Number/RadixOutOfRange.pod6,1,2,415
doc/Language/classtut.pod6,0.8811357159536425,17,25726
doc/Type/Stringy.pod6,1,2,220
doc/Type/X/Inheritance/Unsupported.pod6,0.9182958340544894,2,658
doc/Type/Nil.pod6,0.8368437039736129,6,5463
doc/Type/Thread.pod6,0.9172097224626078,8,4881
util/xt-recent.sh,0,1,241
doc/Type/X/Syntax/UnlessElse.pod6,0.946394630357186,3,413
doc/Type/CurrentThreadScheduler.pod6,0.9211854965885543,4,426
doc/Type/IO/Spec.pod6,0.8194483718728035,3,985
doc/Language/quoting.pod6,0.8791590265845303,18,17470
util/list-missing-methods.p6,0.4878527713892913,3,3378
doc/Type/X/Seq/Consumed.pod6,0,1,261
doc/Type/X/StubCode.pod6,0,1,353
doc/Type/X/IO.pod6,0,1,186
doc/Type/Cool.pod6,0.8718307888892887,20,42944
doc/Type/X/Syntax/NoSelf.pod6,0.9602297178607612,3,665
doc/Type/X/AdHoc.pod6,0.7455574250275929,4,1142
doc/Type/Proxy.pod6,0.9211854965885543,4,1178
util/trigger-rebuild.txt,0.8312595767133785,5,239
writing-docs/EXAMPLES.md,0,1,3011
doc/Type/Method.pod6,0.7996753097032222,6,3008
doc/Type/Kernel.pod6,0.9690222556651344,5,2605
util/perl-nbsp.p6,0.7219280948873623,2,1813
doc/Type/Uni.pod6,0.967132018086354,6,1587
doc/Type/X/IO/DoesNotExist.pod6,0.946394630357186,3,523
doc/Type/Lock.pod6,0.8445412464587144,5,2825
doc/Type/X/DateTime/TimezoneClash.pod6,1,2,716
doc/Type/Pod/Block/Comment.pod6,0,1,167
doc/Type/Regex.pod6,0.9609557933859341,5,2282
doc/Language/numerics.pod6,0.5032583347756457,2,28753
doc/Type/IO/Path.pod6,0.6305071035780724,19,38331
xt/examples-compilation.t,0.5327216163667771,7,3730
doc/Type/X/IO/Move.pod6,0.9182958340544894,2,509
doc/Type/Compiler.pod6,0.9182958340544894,2,1000
doc/Type/Slip.pod6,0.9122066329329885,5,2786
doc/Type/X/TypeCheck.pod6,1,2,555
doc/Type/MixHash.pod6,0.9122066329329885,5,4137
doc/Type/Positional.pod6,1,2,519
doc/Type/Rational.pod6,0.9202390722583169,6,3516
xt/code.pws,0.4877743654621232,8,3748
app-start,0,1,73
doc/Type/X/TypeCheck/Return.pod6,0.946394630357186,3,422
doc/Programs/01-debugging.pod6,0.9057501533415677,11,2851
