Time,Open Issues,Average Age
2015-02-23T16:26:59Z,9,144.34307002314816
2015-02-23T19:38:34Z,8,128.43799511316874
2015-02-23T23:03:55Z,9,144.6187181712963
2015-02-25T11:23:07Z,10,130.06330504115226
2015-02-25T11:42:24Z,9,117.07036574074074
2015-02-25T18:39:01Z,10,130.3660133744856
2015-02-25T19:05:00Z,11,117.34745601851851
2015-02-25T19:06:06Z,10,106.68026936026936
2015-02-26T09:48:11Z,9,117.96077777777776
2015-02-26T15:57:17Z,10,131.2536985596708
2015-02-26T16:18:25Z,9,118.14300462962963
2015-02-28T07:09:02Z,10,132.886858281893
2015-02-28T11:33:28Z,9,119.78180671296296
2015-02-28T13:34:45Z,10,133.1547170781893
2015-03-04T19:35:01Z,11,124.08943055555557
2015-03-05T17:32:26Z,12,113.72344591750841
2015-03-05T17:34:12Z,11,104.24771894290123
2015-03-13T05:18:38Z,12,121.21386258417508
2015-03-13T07:35:35Z,11,111.20781153549382
2015-03-20T15:02:59Z,12,128.6196611952862
2015-03-20T18:49:28Z,11,118.05863618827159
2015-03-24T15:31:02Z,12,132.63914036195285
2015-03-24T15:36:52Z,11,121.58992959104937
2015-03-25T20:31:53Z,12,133.84806397306397
2015-03-26T03:34:37Z,13,122.98762345679012
2015-03-26T05:46:00Z,12,113.61827546296297
2015-03-26T05:52:02Z,11,123.08305169753086
2015-03-27T15:48:16Z,12,135.65110795454544
2015-03-27T15:51:47Z,11,124.34929108796297
2015-03-27T16:24:18Z,12,135.6761311026936
2015-03-27T16:38:33Z,11,124.37968267746915
2015-03-29T13:16:50Z,12,137.54594591750842
2015-03-29T14:10:39Z,11,126.12115644290122
2015-03-29T19:40:59Z,12,137.81271675084173
2015-03-30T12:24:43Z,11,127.02536072530863
2015-03-31T19:20:34Z,12,139.798538510101
2015-03-31T19:31:27Z,11,128.1562181712963
2015-03-31T21:22:09Z,12,139.88297138047136
2015-03-31T21:23:04Z,11,128.2266936728395
2015-04-03T16:53:31Z,12,142.69642045454546
2015-04-03T18:01:53Z,11,130.85252893518518
2015-04-07T09:56:46Z,12,146.40701073232322
2015-04-10T04:55:50Z,13,136.99744502314815
2015-04-10T05:02:42Z,12,126.46394853988605
2015-04-20T22:53:02Z,13,147.7455005787037
2015-04-20T23:15:44Z,12,136.39622596153848
2015-04-21T08:14:25Z,13,148.13535011574075
2015-04-21T08:28:15Z,12,136.74992966524218
2015-04-23T20:08:48Z,13,150.63144965277777
2015-04-23T20:23:22Z,12,139.0545308048433
2015-04-25T10:07:46Z,13,152.21406539351852
2015-04-28T16:32:40Z,14,143.7725827991453
2015-04-28T16:51:18Z,13,133.51605241402117
2015-05-03T17:43:15Z,14,148.821599002849
2015-05-08T03:16:00Z,15,142.58922784391535
2015-05-08T05:42:46Z,14,133.18520061728395
2015-05-09T07:31:17Z,13,143.76650793650794
2015-05-14T01:35:28Z,14,159.14952724358974
2015-05-15T05:13:42Z,13,148.93325479497355
2015-05-15T12:32:55Z,14,155.20221955128207
2015-05-15T17:02:31Z,15,144.3035689484127
2015-05-24T09:22:24Z,16,143.36380555555556
2015-05-24T09:24:04Z,17,134.40472511574075
2015-05-24T13:49:04Z,16,126.6825925925926
2015-05-27T11:01:16Z,17,137.47222511574074
2015-05-27T11:02:10Z,16,129.38624863834423
2015-06-04T10:01:14Z,17,145.43053530092592
2015-06-05T23:40:47Z,18,138.44492987472768
2015-06-06T07:47:07Z,17,131.09127636316873
2015-06-06T22:24:30Z,18,139.39195533769063
2015-06-07T22:40:33Z,19,132.65910365226338
2015-06-08T07:33:57Z,18,126.04746223196881
2015-06-08T21:03:43Z,19,133.591858281893
2015-06-08T21:08:46Z,18,126.56421479044833
2015-06-11T18:49:38Z,19,136.4987448559671
2015-06-13T13:49:51Z,20,131.10641751949316
2015-06-13T17:50:10Z,19,124.71798321759259
2015-06-14T12:23:12Z,20,131.69663316276805
2015-06-21T19:24:45Z,21,132.4045445601852
2015-06-21T21:03:09Z,20,126.16789958112875
2015-06-22T21:18:45Z,21,133.48371122685185
2015-06-26T11:18:59Z,22,130.71083939594357
2015-06-26T23:02:48Z,23,125.25819917929292
2015-06-28T19:54:58Z,24,121.68175070450884
2015-06-28T20:14:55Z,23,116.62553192515433
2015-07-05T18:37:35Z,24,128.628023852657
2015-07-05T18:43:51Z,23,123.27287471064815
2015-07-06T20:51:16Z,24,129.72085950080515
2015-07-11T07:26:31Z,23,128.75696952160493
2015-07-19T23:08:48Z,24,142.3855570652174
2015-07-21T02:24:05Z,25,137.58843894675925
2015-07-21T14:29:49Z,24,132.58888287037038
2015-07-22T15:09:23Z,25,139.1198972800926
2015-07-22T19:18:14Z,24,133.72791388888888
2015-07-22T19:25:04Z,23,139.18632716049382
2015-07-25T08:13:59Z,22,147.76415660225445
2015-07-25T09:59:48Z,21,153.241850273569
2015-07-25T10:11:13Z,20,157.18003527336862
2015-07-25T10:22:51Z,19,162.86511574074075
2015-07-25T21:00:33Z,20,167.08978557504872
2015-07-25T23:01:20Z,21,158.8191736111111
2015-07-25T23:05:47Z,20,151.2594460978836
2015-07-25T23:06:57Z,19,158.82307407407407
2015-07-26T08:50:27Z,18,167.58277168615984
2015-07-26T19:19:47Z,19,173.25762474279836
2015-07-26T19:51:07Z,18,164.1605616471735
2015-07-27T13:46:55Z,19,174.02646733539095
2015-07-27T13:59:42Z,18,164.8760568957115
2015-07-27T15:59:14Z,19,174.11835390946501
2015-07-27T15:59:24Z,18,164.9543457602339
2015-07-31T00:18:00Z,19,177.46471965020575
2015-07-31T04:36:43Z,18,168.30413559941522
2015-08-05T21:46:49Z,19,183.35973122427984
2015-08-06T05:23:16Z,20,174.02619822124757
2015-08-06T12:49:02Z,21,165.63444849537038
2015-08-07T10:21:32Z,22,158.64466324955907
2015-08-10T18:21:19Z,23,154.7667250631313
2015-08-22T12:44:58Z,24,159.80416062801933
2015-08-22T13:10:56Z,23,153.1636863425926
2015-08-22T13:53:59Z,24,159.85208886876006
2015-08-22T17:05:47Z,23,153.3247796103395
2015-08-29T11:08:31Z,24,162.8159375
2015-08-29T12:37:35Z,23,156.09379195601852
2015-08-31T11:59:50Z,24,164.85157407407408
2015-08-31T12:03:43Z,23,157.98545524691357
2015-09-01T12:34:22Z,24,165.87555555555556
2015-09-02T08:44:13Z,23,159.80424768518517
2015-09-04T19:16:45Z,24,169.15498842592592
2015-09-04T19:24:58Z,23,162.11256992669752
2015-09-13T16:15:18Z,24,178.02898148148148
2015-09-13T18:25:36Z,23,170.70159336419752
2015-09-13T20:31:10Z,24,178.20666666666668
2015-09-13T20:32:50Z,23,170.7825462962963
2015-09-14T20:26:09Z,24,179.20318287037037
2015-09-14T20:43:59Z,23,171.7487678433642
2015-09-14T21:52:02Z,24,179.26282407407408
2015-09-15T02:15:09Z,23,171.97625964506173
2015-09-16T19:13:18Z,24,181.15259259259258
2015-09-16T19:14:07Z,23,173.6051350308642
2015-09-16T19:41:03Z,24,181.17186342592592
2015-09-17T11:53:17Z,25,174.29819782021605
2015-09-17T11:53:43Z,26,167.32657083333334
2015-09-17T11:53:54Z,27,160.89106080840455
2015-09-17T13:55:25Z,26,155.01651920438957
2015-09-19T02:03:18Z,27,162.4549376780627
2015-09-25T08:11:29Z,28,162.6937710048011
2015-09-25T08:19:10Z,27,156.8886148313492
2015-09-25T14:56:22Z,28,162.97493998628258
2015-09-26T03:50:29Z,29,157.69198743386244
2015-09-26T03:50:48Z,28,152.25455260217115
2015-09-26T14:55:44Z,29,158.15396660052912
2015-09-28T11:49:41Z,30,154.57118015644954
2015-09-28T15:07:37Z,29,149.5562611882716
2015-09-28T15:15:50Z,30,154.71433987867178
2015-09-29T17:29:45Z,31,150.65019290123456
2015-09-30T13:20:45Z,30,146.6175925925926
2015-09-30T20:39:04Z,31,151.74522955246914
2015-10-03T00:14:28Z,32,148.9998054808841
2015-10-03T00:25:44Z,31,144.35138563368056
2015-10-03T02:22:02Z,32,149.08839344384708
2015-10-03T02:32:04Z,31,144.43634874131945
2015-10-05T20:27:30Z,30,151.84218974014337
2015-10-07T03:52:49Z,31,158.00872916666665
2015-10-07T04:06:20Z,30,152.92105996117084
2015-10-07T04:07:03Z,31,158.0186134259259
2015-10-07T04:09:26Z,30,152.92289389187576
2015-10-07T19:05:09Z,31,158.6422939814815
2015-10-07T19:07:03Z,32,153.52612007168457
2015-10-07T20:22:04Z,33,148.78052372685184
2015-10-08T02:38:33Z,34,144.5334697671156
2015-10-08T17:12:34Z,33,140.88944138071898
2015-10-08T17:13:24Z,32,145.13150322671157
2015-10-08T18:07:24Z,31,149.67553783275463
2015-10-08T20:21:29Z,32,154.56765307646356
2015-10-08T20:44:02Z,31,149.7530736400463
2015-10-08T21:39:00Z,32,154.6214840949821
2015-10-08T23:08:22Z,31,149.85162290219907
2015-10-09T03:06:11Z,30,154.20945415173236
2015-10-09T03:06:46Z,29,158.62905671296295
2015-10-09T21:57:46Z,30,164.138438697318
2015-10-09T22:40:04Z,29,158.6965324074074
2015-10-10T02:48:34Z,28,164.34038314176246
2015-10-11T12:10:17Z,29,171.55637152777777
2015-10-11T12:14:48Z,30,165.64377115261814
2015-10-11T12:43:11Z,29,160.14202276234568
2015-10-11T12:43:38Z,28,165.66379430076628
2015-10-11T20:20:59Z,29,171.89713541666666
2015-10-11T20:56:54Z,28,165.99459011813536
2015-10-12T04:59:21Z,29,172.2571122685185
2015-10-12T05:05:24Z,30,166.32141323435505
2015-10-12T14:45:50Z,31,161.18044483024693
2015-10-12T16:43:37Z,30,156.06286962365593
2015-10-12T17:22:37Z,31,161.2758861882716
2015-10-13T03:32:48Z,30,156.4971766726404
2015-10-13T18:46:41Z,31,162.33063657407408
2015-10-13T21:13:40Z,30,157.19623618578257
2015-10-14T02:43:28Z,31,162.6617361111111
2015-10-14T02:56:27Z,30,157.42359953703703
2015-10-14T17:33:54Z,31,163.28009259259258
2015-10-14T21:06:17Z,32,158.16048125746713
2015-10-14T21:09:00Z,31,153.21985279224538
2015-10-15T07:11:44Z,32,158.58093264635602
2015-10-15T07:13:03Z,31,153.62619285300926
2015-10-15T07:30:00Z,32,158.59361783154122
2015-10-15T07:37:04Z,31,153.64247468171297
2015-10-17T15:08:56Z,30,160.91232153524493
2015-10-17T17:32:27Z,31,163.95160686728397
2015-10-17T19:25:57Z,32,158.7416647998805
2015-10-18T19:42:51Z,31,154.79272388599537
2015-10-19T01:47:06Z,32,160.00380973715653
2015-10-19T03:00:00Z,31,155.05431568287037
2015-10-21T01:46:00Z,32,162.00304584826762
2015-10-21T03:02:22Z,33,156.99348307291666
2015-10-21T04:39:17Z,32,152.30340803872053
2015-10-21T14:24:05Z,33,157.46689742476852
2015-10-23T16:16:00Z,34,154.772893167789
2015-10-23T16:51:47Z,33,150.24559878812636
2015-10-26T15:59:12Z,34,157.76122650112234
2015-10-27T10:59:10Z,35,153.91283394607842
2015-10-27T15:37:27Z,36,149.7085767195767
2015-10-27T16:35:57Z,37,145.59063014403293
2015-10-28T08:13:16Z,38,142.3066626001001
2015-10-28T17:46:40Z,37,138.9599448708577
2015-10-30T09:57:46Z,38,143.95711023523523
2015-10-30T09:59:04Z,37,140.1696680068226
2015-10-30T16:47:28Z,38,144.24162412412412
2015-10-30T16:59:55Z,37,140.4544377436647
2015-10-31T14:30:32Z,38,145.14653153153154
2015-10-31T18:46:34Z,37,141.5046868908382
2015-10-31T18:47:39Z,36,145.32508477227228
2015-11-03T21:16:15Z,37,149.21747170781893
2015-11-03T21:26:21Z,36,145.19158095595594
2015-11-06T00:42:32Z,37,151.36072402263375
2015-11-08T18:14:52Z,38,150.00068068068066
2015-11-08T20:31:24Z,37,146.14810916179337
2015-11-09T03:10:39Z,38,150.37275243993994
2015-11-09T03:48:49Z,37,146.44207937378167
2015-11-09T03:57:52Z,38,150.4055417917918
2015-11-09T04:00:00Z,37,146.44898269980507
2015-11-09T04:39:32Z,38,150.43447697697698
2015-11-09T04:52:38Z,37,146.4847721734893
2015-11-09T05:23:35Z,38,150.46506725475476
2015-11-09T05:32:10Z,37,146.51142086988304
2015-11-09T13:16:05Z,38,150.79319225475476
2015-11-09T13:35:40Z,37,146.83854989035086
2015-11-10T03:51:37Z,38,151.401201514014
2015-11-10T04:01:35Z,37,147.42388066520468
2015-11-10T22:23:24Z,38,152.17327327327325
2015-11-10T22:28:44Z,37,148.17241715399612
2015-11-11T20:39:53Z,38,153.1013866991992
2015-11-11T20:50:28Z,37,149.079752375731
2015-11-11T21:01:34Z,38,153.11644456956955
2015-11-11T21:50:47Z,37,149.1212426900585
2015-11-12T16:21:48Z,38,153.92216216216215
2015-11-12T16:44:13Z,37,149.88714607699805
2015-11-12T20:16:26Z,38,154.08510197697697
2015-11-13T09:57:30Z,39,150.60041605750487
2015-11-13T11:22:19Z,38,146.7977673907882
2015-11-13T11:38:11Z,37,150.67033503898634
2015-11-13T13:52:46Z,36,154.81866679179177
2015-11-16T13:24:47Z,37,161.89006430041152
2015-11-16T13:43:04Z,38,157.52735391641642
2015-11-16T14:19:16Z,37,153.40703612329435
2015-11-16T14:19:47Z,36,157.55250844594596
2015-11-16T16:51:21Z,37,162.0335133744856
2015-11-17T11:42:08Z,36,158.43949543293294
2015-11-20T03:26:08Z,35,165.47433513374486
2015-11-20T03:58:32Z,36,169.5732275132275
2015-11-20T07:06:12Z,37,164.99318415637862
2015-11-20T12:26:42Z,38,160.75647835335337
2015-11-20T13:11:20Z,37,156.55704008284602
2015-11-20T13:21:28Z,36,155.68651901901902
2015-11-20T16:15:52Z,37,160.125016718107
2015-11-20T16:39:34Z,36,155.8137718968969
2015-11-22T03:07:24Z,37,161.5774704218107
2015-11-22T03:23:47Z,38,157.22188907657656
2015-11-22T03:25:32Z,37,153.08568622076024
2015-11-22T03:25:53Z,36,157.2233474099099
2015-11-23T13:26:22Z,37,162.95273919753086
2015-11-23T21:51:30Z,38,158.89939814814815
2015-11-23T22:13:09Z,37,154.73286976120858
2015-11-23T22:32:38Z,38,158.92796296296297
2015-11-23T22:50:18Z,37,154.75791666666666
2015-11-24T11:34:12Z,38,159.4707175925926
2015-11-24T11:46:56Z,37,155.28296235380117
2015-11-24T14:22:43Z,38,159.58774305555556
2015-11-24T14:28:21Z,37,155.3919776437622
2015-11-25T04:19:47Z,38,160.16903935185186
2015-11-26T17:39:21Z,37,157.5093192616959
2015-11-26T19:39:02Z,36,161.8074074074074
2015-11-27T01:08:33Z,37,166.3558822016461
2015-11-27T23:42:22Z,36,162.79992774024024
2015-12-01T10:52:40Z,37,170.76151877572016
2015-12-02T16:25:01Z,38,167.3771412037037
2015-12-02T18:47:54Z,39,163.07170413011696
2015-12-03T18:10:00Z,40,159.86405893874644
2015-12-03T18:15:23Z,41,155.87119589120368
2015-12-03T20:44:18Z,42,152.17287375790426
2015-12-03T20:59:04Z,43,148.5599647266314
2015-12-03T21:18:27Z,42,145.1185424741602
2015-12-03T22:35:19Z,41,148.62656084656084
2015-12-04T03:09:10Z,40,152.44014227642276
2015-12-04T03:09:32Z,39,156.2421333912037
2015-12-04T14:23:07Z,38,160.70650106837607
2015-12-04T21:19:07Z,39,165.17671570419103
2015-12-05T04:57:43Z,40,161.2598875237417
2015-12-05T23:59:30Z,41,158.02129542824076
2015-12-06T00:03:07Z,40,154.16962906504065
2015-12-07T08:33:11Z,39,159.3780199652778
2015-12-07T10:41:05Z,40,163.49833659781575
2015-12-07T10:41:19Z,39,159.41104021990742
2015-12-07T12:32:50Z,40,163.57594076448243
2015-12-07T13:33:48Z,41,159.52888020833333
2015-12-07T13:34:02Z,40,155.63809394760614
2015-12-07T15:34:31Z,41,159.61271122685184
2015-12-08T09:24:43Z,40,156.46291271454382
2015-12-08T09:38:37Z,41,160.29654108796296
2015-12-08T13:08:57Z,40,156.532934168925
2015-12-09T13:03:43Z,41,161.43897164351853
2015-12-09T13:07:46Z,40,157.50424824977418
2015-12-09T13:19:34Z,41,161.44997858796296
2015-12-09T13:19:43Z,40,157.51227839882566
2015-12-09T15:49:16Z,41,161.5539369212963
2015-12-09T15:49:22Z,40,157.61366644083108
2015-12-10T10:00:44Z,41,162.31189988425928
2015-12-10T10:00:50Z,40,158.35314250225835
2015-12-10T12:51:25Z,41,162.43042997685185
2015-12-10T12:52:22Z,40,158.46937189476063
2015-12-10T17:29:28Z,41,162.62352025462963
2015-12-10T17:30:28Z,40,158.65778737579043
2015-12-11T19:49:44Z,41,163.72092766203704
2015-12-11T22:40:50Z,40,159.84655374887083
2015-12-12T12:13:18Z,41,164.40396006944445
2015-12-12T13:45:57Z,40,160.45844766260163
2015-12-13T10:10:52Z,41,165.3189369212963
2015-12-13T10:27:51Z,40,161.29856170957544
2015-12-13T16:35:47Z,41,165.58624016203703
2015-12-13T16:39:25Z,42,161.55007452574526
2015-12-13T17:15:16Z,41,157.7285400132275
2015-12-14T17:54:04Z,42,162.6018532633243
2015-12-14T17:54:10Z,41,158.73045001102292
2015-12-14T21:01:53Z,42,162.73228150406504
2015-12-14T21:01:58Z,41,158.85776124338625
2015-12-14T21:10:41Z,40,162.73839261517614
2015-12-15T13:53:30Z,41,166.29848321759258
2015-12-15T15:32:26Z,42,162.31112635501356
2015-12-15T15:34:08Z,41,158.4477562830688
2015-12-15T17:31:50Z,42,162.3940430216802
2015-12-15T18:52:27Z,43,158.58350198412697
2015-12-15T21:19:25Z,44,154.99757375107666
2015-12-15T22:13:51Z,43,151.5127025462963
2015-12-18T14:26:59Z,44,157.71116171403963
2015-12-18T14:43:47Z,43,154.1384837962963
2015-12-19T10:40:36Z,42,158.55395106589148
2015-12-19T13:42:41Z,43,162.31856757054675
2015-12-19T14:48:37Z,42,158.5895041989664
2015-12-19T23:21:43Z,43,162.72067405202822
2015-12-19T23:23:00Z,42,158.93736353359174
2015-12-21T00:08:50Z,41,163.75339395943564
2015-12-21T00:10:30Z,40,167.6161630532972
2015-12-21T00:44:37Z,41,171.49314699074074
2015-12-21T00:53:58Z,40,167.3168803635953
2015-12-21T16:17:16Z,41,170.61688628472223
2015-12-21T16:17:38Z,42,166.45575344399276
2015-12-21T16:45:26Z,41,162.51182677469137
2015-12-21T16:52:54Z,40,166.48024418473352
2015-12-21T18:44:51Z,41,170.71937471064814
2015-12-21T19:04:46Z,42,166.56931854110206
2015-12-21T19:05:02Z,41,162.60356757054674
2015-12-23T01:11:47Z,40,167.82419122628724
2015-12-23T01:13:22Z,39,171.98917795138888
2015-12-24T01:19:30Z,40,177.35162215099714
2015-12-24T01:19:35Z,39,172.9178894675926
2015-12-24T05:37:59Z,38,177.53112446581196
2015-12-24T06:25:20Z,39,180.01550316764133
2015-12-24T06:31:38Z,38,175.4040960351377
2015-12-24T07:13:32Z,39,170.79931408382066
2015-12-24T07:27:29Z,38,166.42953199192783
2015-12-24T07:48:30Z,37,168.79225542153998
2015-12-24T09:57:28Z,38,168.45897553803803
2015-12-24T21:02:16Z,39,164.48751126949318
2015-12-24T21:02:21Z,38,160.26994064577397
2015-12-24T21:12:49Z,39,164.49483765838207
2015-12-24T21:12:53Z,38,160.27706760446344
2015-12-24T21:50:47Z,39,164.5212033991228
2015-12-24T21:50:54Z,38,160.302792022792
2015-12-24T21:51:28Z,39,164.52167793615985
2015-12-24T21:51:37Z,38,160.30327754036088
2015-12-24T22:06:29Z,39,164.53210617690058
2015-12-24T22:06:36Z,38,160.31341524216523
2015-12-24T23:33:29Z,39,164.59252284356725
2015-12-24T23:33:32Z,38,160.37223646723646
2015-12-25T01:52:12Z,39,164.68885386208578
2015-12-25T01:52:17Z,38,160.46612060778727
2015-12-25T02:55:24Z,39,164.73274275097467
2015-12-25T02:55:29Z,38,160.5088841405508
2015-12-25T15:55:41Z,37,165.2746061769006
2015-12-26T02:58:52Z,38,170.16520426676678
2015-12-26T02:58:56Z,37,165.68721887183236
2015-12-26T03:11:31Z,38,170.173988988989
2015-12-26T03:11:42Z,37,165.69585343567252
2015-12-26T06:29:18Z,38,170.31133852602605
2015-12-26T06:29:23Z,37,165.82951906676414
2015-12-27T00:36:41Z,38,171.06646584084086
2015-12-27T11:51:15Z,39,167.03316581384016
2015-12-27T20:06:26Z,40,163.0941414411206
2015-12-27T20:07:28Z,39,159.0175054976852
2015-12-28T00:04:47Z,40,163.25966227445394
2015-12-28T00:04:53Z,39,159.17824016203704
2015-12-28T00:28:51Z,40,163.2763752374169
2015-12-28T00:28:55Z,39,159.19451215277778
2015-12-28T01:50:12Z,40,163.33286829297245
2015-12-28T01:52:09Z,39,159.2509007523148
2015-12-28T01:53:38Z,40,163.3352525522317
2015-12-28T01:53:44Z,39,159.25194068287038
2015-12-28T15:21:43Z,40,163.8964215337132
2015-12-28T15:21:53Z,39,159.7991267361111
2015-12-28T15:23:33Z,40,163.89769468186134
2015-12-28T15:23:37Z,39,159.80029861111112
2015-12-28T17:20:56Z,40,163.97921088556504
2015-12-28T19:01:57Z,41,159.9498810763889
2015-12-28T21:16:36Z,42,156.1421714092141
2015-12-28T21:46:25Z,41,152.44520667989417
2015-12-28T22:53:37Z,42,156.20954409439926
2015-12-28T23:23:53Z,43,152.51128775352734
2015-12-29T01:56:55Z,42,149.07078676787253
2015-12-29T03:41:58Z,43,152.64409694664903
2015-12-29T03:42:02Z,42,149.09428052325583
2015-12-29T18:34:40Z,43,153.26402750220458
2015-12-29T20:25:19Z,44,149.77658807062875
2015-12-29T20:25:26Z,43,146.37265572390572
2015-12-30T00:30:52Z,44,149.9471089039621
2015-12-30T02:54:45Z,45,146.63913904671716
2015-12-30T03:34:28Z,46,143.4080725308642
2015-12-30T03:37:07Z,45,140.29234601449275
2015-12-30T04:03:17Z,46,143.42808410493828
2015-12-30T08:28:53Z,45,140.4945267210145
2015-12-30T08:47:13Z,44,143.6252600308642
2015-12-30T08:50:58Z,43,146.8842408459596
2015-12-30T16:45:51Z,44,150.62418066322135
2015-12-30T18:59:26Z,45,147.29367003367005
2015-12-30T19:05:21Z,46,144.02458616255146
2015-12-30T19:10:11Z,45,140.89697337962963
2015-12-30T19:54:27Z,46,144.0585920781893
2015-12-30T20:04:58Z,47,140.93418679549114
2015-12-30T20:19:12Z,48,137.9454713356974
2015-12-30T20:22:10Z,47,135.07366753472223
2015-12-30T20:27:24Z,48,137.95095547675334
2015-12-30T21:04:49Z,49,135.10296103395063
2015-12-31T02:28:22Z,50,132.57044524754346
2015-12-31T02:28:26Z,49,129.91908263888888
2015-12-31T02:33:01Z,50,132.57367441421013
2015-12-31T02:33:05Z,49,129.9222472222222
2016-01-01T05:24:59Z,50,133.6930957105064
2016-01-01T05:25:05Z,49,131.01930324074075
2016-01-01T05:36:04Z,50,133.70079246976567
2016-01-01T05:36:08Z,49,131.02682291666667
2016-01-01T18:47:28Z,50,134.25037580309902
2016-01-01T18:47:39Z,49,131.56549560185186
2016-01-01T20:27:38Z,50,134.3199359882842
2016-01-01T20:30:54Z,49,131.63580578703701
2016-01-01T20:59:01Z,50,134.34172996976568
2016-01-01T20:59:08Z,49,131.6549763888889
2016-01-02T00:36:09Z,50,134.49251700680273
2016-01-02T00:36:19Z,49,131.80278240740742
2016-01-02T19:40:31Z,48,135.2872160808768
2016-01-03T06:38:07Z,49,138.50108603395063
2016-01-03T09:46:05Z,48,135.80506566515496
2016-01-03T15:56:37Z,49,138.88893325617283
2016-01-03T21:38:14Z,50,136.29169902683296
