File,Authors
lib/FatRat.pod, 1
doc/Type/X/Syntax/P5.pod6, 2
doc/Type/Metamodel/Finalization.pod6, 2
html/images/camelia-404.png, 1
lib/X/Str/Numeric.pod, 1
index_header.html, 1
lib/Mix.pod, 1
doc/Type/Baggy.pod6, 8
lib/ObjAt.pod, 1
doc/Type/Mu.pod6, 11
html/images/External-link-04-bold-12x12.svg, 2
lib/X/IO/Unlink.pod, 1
lib/X/Anon/Augment.pod, 1
html/search.html, 1
lib/Type/Grammar.pod, 6
t/return-type.t, 2
doc/Type/Telemetry/Instrument/Thread.pod6, 2
doc/Type/X/IO/Cwd.pod, 1
sketch/html/css/style.css, 1
doc/Type/Duration.pod6, 2
doc/Type/Pod/Block/Named.pod, 1
lib/Type/X/Parameter/Twigil.pod, 2
doc/Type/Iterator.pod6, 11
lib/Type/X/Bind/Slice.pod, 2
doc/Language/unicode_entry.pod6, 12
doc/Type/IO/Socket.pod, 5
sketch/html/images/camelia-faded.png, 1
doc/Type/IO/Pipe.pod6, 5
lib/Type/Pod/Block/Named.pod, 2
lib/Type/Proxy.pod, 3
doc/Type/IO/Spec/Unix.pod6, 4
lib/Type/X/Syntax.pod, 2
lib/X/Syntax/Comment/Embedded.pod, 1
doc/Type/X/Temporal.pod6, 1
doc/Type/X/Syntax/Variable/Match.pod, 1
xt/.aspell.pws, 1
doc/Perl6/debugging.pod, 1
doc/Language/grammars.pod6, 17
xt/word-variants.t, 3
doc/Type/Regex.pod, 4
lib/Type/CurrentThreadScheduler.pod, 2
lib/X/Declaration/Scope/Multi.pod, 1
doc/Language/about.pod, 4
doc/Type/X/IO/Mkdir.pod, 1
lib/Type/X/Constructor/Positional.pod, 2
lib/Code.pod, 3
lib/Type/Int.pod, 6
lib/Type/Positional.pod, 3
lib/Pod/To/SectionFilter.pm, 4
doc/Language/ipc.pod, 1
doc/Type/Scalar.pod6, 10
doc/Type/X/Phaser/PrePost.pod, 1
assets/sass/_highlights.scss, 2
lib/Type/Signature.pod, 6
doc/Type/Cancellation.pod, 1
doc/Type/StrDistance.pod6, 1
doc/Language/5to6-perlop.pod6, 14
doc/Type/IO/Spec/Win32.pod, 3
html/css/custom-theme/images/ui-bg_glass_75_c0e472_1x400.png, 2
lib/Type/FatRat.pod, 2
doc/Type/X/Syntax/Self/WithoutObject.pod6, 3
doc/Type/Attribute.pod6, 6
doc/Language/regexes.pod, 18
doc/Language/operators.pod, 20
doc/Type/X/Syntax/Variable/Match.pod6, 2
xt/trailing-whitespace.t, 4
doc/Language/ipc.pod6, 9
doc/Type/X/Syntax/Variable/Twigil.pod, 1
doc/Type/IO.pod, 10
doc/Type/FatRat.pod6, 3
test-links.sh, 1
doc/Type/X/Parameter/Twigil.pod6, 2
doc/Type/IO/Notification.pod6, 4
doc/Language/iterating.pod6, 1
doc/Type/Lock/Async.pod6, 2
html/js/main.js, 4
doc/Type/Hash.pod6, 18
.github/pull_request_template.md, 1
lib/Type/X/Augment/NoSuchType.pod, 4
lib/Buf.pod, 3
html/images/pencil.svg, 1
lib/Type/X/Syntax/Augment/Role.pod, 4
doc/Type/X/Parameter/Default.pod6, 2
sketch/html/css/custom-theme/images/ui-icons_000000_256x240.png, 1
doc/Type/X/Parameter/MultipleTypeConstraints.pod6, 2
doc/Type/X/Obsolete.pod6, 3
doc/Type/Proc/Async.pod, 3
doc/Language/5to6-perlvar.pod, 11
doc/Type/RatStr.pod6, 6
doc/404.pod6, 2
doc/Type/X/Export/NameClash.pod, 1
doc/Type/X/OS.pod, 1
lib/Type/Any.pod, 5
lib/Type/X/Pod.pod, 2
lib/X/Syntax/Augment/Role.pod, 1
lib/X/Signature/Placeholder.pod, 1
doc/Language/grammars.pod, 3
html/css/custom-theme/images/ui-icons_000000_256x240.png, 2
doc/Type/IO/Spec/QNX.pod6, 3
lib/Type/Block.pod, 2
doc/Type/Tap.pod, 3
lib/X/Eval/NoSuchLang.pod, 1
sketch/html/css/custom-theme/images/ui-bg_glass_75_f5e47b_1x400.png, 1
lib/X/Augment/NoSuchType.pod, 1
lib/X/OutOfRange.pod, 1
lib/X/Signature/NameClash.pod, 1
doc/Language/traps.pod, 8
lib/Type/Associative.pod, 3
lib/Hash.pod, 3
lib/HomePage.pod, 6
lib/Type/WhateverCode.pod, 3
lib/Type/Metamodel/Trusting.pod, 2
lib/Type/Macro.pod, 2
doc/Programs/01-debugging.pod, 3
doc/Type/Stringy.pod, 2
lib/Type/X/IO/Rmdir.pod, 2
doc/Type/X/IO/Chdir.pod6, 2
CREDITS, 11
lib/Type/X/Phaser/Multiple.pod, 3
lib/X/Syntax/Reserved.pod, 1
doc/Type/X/IO/DoesNotExist.pod, 1
lib/Type/Proc/Async.pod, 4
lib/Type/X/IO/Mkdir.pod, 2
doc/.DS_Store, 1
doc/Language/regexes.pod6, 33
xt/space-after-comma.t, 3
doc/Language/grammar_tutorial.pod6, 14
t/00-load.t, 4
lib/Language/traps.pod, 7
doc/Type/X/IO.pod, 1
lib/Language/5to6-perlsyn.pod, 1
lib/X/Syntax/Signature/InvocantMarker.pod, 1
doc/Language/typesystem.pod, 4
lib/X/Phaser/Multiple.pod, 1
lib/Type/IO.pod, 7
lib/Type/Metamodel/C3MRO.pod, 2
lib/Type/X/Attribute/Package.pod, 2
doc/Type/Exception.pod, 2
lib/Type/Version.pod, 3
lib/Type/Method.pod, 2
t/trailing_whitespace.t, 2
xt/type-graph.t, 1
doc/Type/IO/Special.pod, 6
lib/Str.pod, 10
lib/Perl6/Type.pm6, 1
doc/Type/X/Parameter/MultipleTypeConstraints.pod, 1
lib/Junction.pod, 2
doc/Language/pod.pod6, 11
doc/Language/io-guide.pod6, 10
STYLEGUIDE.md, 7
doc/Type/X/IO/Rename.pod6, 2
doc/Type/ThreadPoolScheduler.pod, 1
doc/Type/X/Syntax/NoSelf.pod, 1
META.info, 12
lib/Perl6/TypeGraph.pm, 9
doc/Type/Metamodel/ClassHOW.pod, 3
doc/Type/X/Declaration/Scope/Multi.pod6, 2
doc/Type/EnumMap.pod, 1
lib/classtut.pod, 3
doc/Type/IO/Handle.pod, 10
cpanfile, 2
doc/Type/X/Proc/Async/AlreadyStarted.pod6, 3
doc/Type/ObjAt.pod6, 2
doc/Type/X/Assignment/RO.pod6, 2
doc/Type/Attribute.pod, 5
lib/Sub.pod, 1
doc/Type/Telemetry.pod6, 9
doc/Type/Version.pod, 2
doc/Type/X/Method/Private/Permission.pod6, 2
doc/Type/Map.pod6, 7
doc/Type/Date.pod6, 10
doc/Type/NFC.pod6, 4
doc/Type/X/Proc/Async/MustBeStarted.pod, 1
lib/X/Syntax/Number/RadixOutOfRange.pod, 1
doc/Type/X/Promise/CauseOnlyValidOnBroken.pod6, 1
doc/Type/WrapHandle.pod6, 5
doc/Type/HyperWhatever.pod6, 1
lib/Type/X/Does/TypeObject.pod, 3
lib/X/Declaration/Scope.pod, 1
doc/Type/X/Str/Numeric.pod6, 2
lib/Exception.pod, 3
lib/X/Numeric/Real.pod, 1
doc/Type/PseudoStash.pod6, 3
lib/Pod/Item.pod, 1
doc/Type/Mixy.pod, 3
doc/Type/Blob.pod6, 10
doc/Type/ComplexStr.pod6, 6
lib/Type/X/ControlFlow.pod, 3
lib/Bool.pod, 4
lib/Set.pod, 1
t/00-meta.t, 1
doc/Type/X/Phaser/Multiple.pod, 1
doc/Language/performance.pod, 5
doc/Type/X/IO/Copy.pod6, 2
README.pt.md, 2
util/missing-methods.p6, 2
lib/Type/Nil.pod, 4
lib/Type/X/Syntax/Placeholder.pod, 1
doc/Language/system.pod6, 2
lib/Type/Code.pod, 3
lib/Type/X/IO/Chmod.pod, 2
lib/Type/X/AdHoc.pod, 2
doc/Language/traps.pod6, 31
doc/Type/X/Method/Private/Permission.pod, 1
lib/Type/X/Export/NameClash.pod, 2
lib/Pod/Block/Code.pod, 1
lib/X/Syntax/Variable/Twigil.pod, 1
lib/Duration.pod, 4
doc/Type/X/Signature/NameClash.pod, 1
lib/Type/Set.pod, 3
lib/Block.pod, 1
html/images/Camelia.svg, 3
lib/X/Syntax/InfixInTermPosition.pod, 1
doc/Type/Rat.pod, 3
doc/Type/X/Placeholder/Mainline.pod, 1
lib/Backtrace/Frame.pod, 1
doc/Type/Mu.pod, 8
doc/Type/X/Package/Stubbed.pod6, 2
doc/Type/Metamodel/MethodContainer.pod6, 3
lib/Type/Supply.pod, 8
doc/Type/X/Temporal/Truncation.pod, 2
doc/Type/X/Syntax.pod, 1
doc/Type/NFKD.pod, 2
lib/Routine.pod, 3
doc/Type/X/Attribute/Package.pod, 1
doc/Type/Pair.pod, 6
doc/Language/5to6-perlvar.pod6, 14
lib/Type/Label.pod, 4
lib/Int.pm, 1
doc/Type/X/Syntax.pod6, 1
doc/Type/BagHash.pod6, 6
doc/Type/Buf.pod, 1
lib/Type/Promise.pod, 3
lib/X/Parameter/Default.pod, 1
doc/Language/containers.pod6, 11
doc/Type/PairMap.pod, 2
lib/Type/Metamodel/PrivateMethodContainer.pod, 3
lib/Type/Hash.pod, 6
doc/Type/X/Channel/ReceiveOnClosed.pod, 2
t/02-pod-valid.t, 2
doc/Type/Cool.pod, 14
lib/X/OS.pod, 1
doc/Type/Order.pod, 3
doc/Type/UInt.pod6, 5
lib/Type/ThreadPoolScheduler.pod, 1
lib/X/Syntax/Obsolete.pod, 1
doc/Language/syntax.pod6, 22
doc/Type/X/Syntax/Variable/Twigil.pod6, 2
doc/Type/Pod/Block/Code.pod6, 2
util/update-and-sync, 8
doc/Type/X/Inheritance/Unsupported.pod, 1
doc/Language/phasers.pod6, 12
doc/Type/Encoding.pod6, 4
sketch/html/type.html, 1
doc/Language/nativecall.pod6, 26
doc/Language/packages.pod6, 10
lib/Type/X/Syntax/AddCategorial/MissingSeparator.pod, 3
lib/Type/Cursor.pod, 2
highlights/highlight-folder.coffee, 1
template/type-graph.html, 4
lib/Grammar.pod, 2
doc/Type/IO/Socket.pod6, 4
doc/Language/typesystem.pod6, 23
doc/Type/Mixy.pod6, 5
doc/Language/unicode_texas.pod, 7
doc/Type/Metamodel/RoleContainer.pod, 1
doc/Type/Proxy.pod, 1
doc/Type/X/Parameter/Placeholder.pod, 1
lib/X/IO/Rmdir.pod, 1
html/css/custom-theme/images/ui-bg_glass_75_f5e47b_1x400.png, 2
doc/Language/functions.pod6, 21
doc/Type/IO/Spec/Win32.pod6, 4
doc/Type/AST.pod, 2
doc/Type/BagHash.pod, 3
lib/Type/X/Parameter/Default.pod, 2
lib/Stringy.pod, 1
sketch/html/css/custom-theme/images/ui-icons_63a4ff_256x240.png, 1
doc/Perl6/README.md, 1
doc/Type/X/Method/InvalidQualifier.pod, 1
doc/Type/X/TypeCheck/Binding.pod, 1
lib/Type/X/OS.pod, 2
lib/containers.pod, 4
doc/Type/WhateverCode.pod6, 6
bin/p6doc, 22
doc/Language/operators.pod6, 34
doc/Language/structures.pod6, 3
doc/Type/Junction.pod6, 10
lib/Type/X/TypeCheck/Binding.pod, 2
lib/Array.pod, 1
.DS_Store, 1
doc/Type/Proc/Status.pod, 2
app.pl, 7
lib/Type/Thread.pod, 2
lib/Type/X/Syntax/Obsolete.pod, 1
doc/Type/Scalar.pod, 2
doc/Type/Pod/Block/Para.pod6, 1
html/css/custom-theme/images/ui-icons_e13755_256x240.png, 2
doc/Type/X/NoDispatcher.pod, 2
doc/Type/X/Mixin/NotComposable.pod, 1
lib/Language/5to6-perlop.pod, 4
doc/Type/X/Anon/Augment.pod, 1
doc/Language/pragmas.pod6, 11
doc/Type/Metamodel/MultipleInheritance.pod6, 2
doc/Type/Numeric.pod, 2
lib/Type/SetHash.pod, 4
lib/X/TypeCheck/Assignment.pod, 1
t/meta.t, 3
lib/Language/mop.pod, 5
lib/Type/X/Syntax/Regex/Adverb.pod, 2
doc/Type/X/Promise/Vowed.pod, 2
doc/Type/X/Placeholder/Block.pod, 1
doc/Language/haskell-to-p6.pod6, 9
README.fr.md, 3
doc/Type/NFKD.pod6, 4
doc/Language/performance.pod6, 14
doc/Type/Iterator.pod, 1
doc/Type/Metamodel/C3MRO.pod, 1
doc/Type/X/Bind.pod, 1
lib/Type/X/Redeclaration.pod, 3
lib/Method.pod, 1
doc/Type/Grammar.pod6, 8
lib/X/Undeclared.pod, 1
doc/Type/Cursor.pod, 1
lib/X/Constructor/Positional.pod, 1
doc/Type/Positional.pod, 1
lib/Type/Proc/Status.pod, 3
lib/Type/X/Temporal/Truncation.pod, 2
doc/Language/rb-nutshell.pod6, 13
doc/Language/5to6-perlsyn.pod6, 9
doc/Type/ThreadPoolScheduler.pod6, 3
doc/Type/IO/Pipe.pod, 1
doc/Type/ObjAt.pod, 1
lib/X/Bind/NativeType.pod, 1
doc/Type/Match.pod, 2
lib/Type/X/Attribute/NoPackage.pod, 2
doc/Type/X/IO/Copy.pod, 1
lib/Type/Bool.pod, 2
util/missing-types.pl6, 3
doc/Type/X/Proc/Async.pod6, 3
lib/Language/glossary.pod, 3
lib/Complex.pod, 3
doc/Type/X/Syntax/InfixInTermPosition.pod6, 2
t/typegraph.t, 5
lib/Type/Num.pod, 2
doc/Type/Method.pod, 1
doc/Type/Supplier.pod, 4
doc/Type/Submethod.pod6, 3
doc/Type/X/TypeCheck/Splice.pod, 1
lib/Type/X/Anon/Multi.pod, 2
lib/Type/AST.pod, 2
lib/X/Parameter/Twigil.pod, 1
doc/Type/X/Proc/Async/TapBeforeSpawn.pod6, 2
doc/Perl6/02-other-progs.pod, 1
lib/X/IO/Dir.pod, 1
lib/objects.pod, 6
lib/regexes.pod, 2
doc/Type/IO/Spec/Unix.pod, 3
lib/Type/X/Parameter/Placeholder.pod, 2
lib/QuantHash.pod, 1
doc/Type/X/Attribute/NoPackage.pod, 1
doc/Type/Range.pod, 6
highlights/highlight-file.coffee, 2
html/cheatsheet.html, 2
doc/Type/Routine.pod6, 10
lib/Language/objects.pod, 8
doc/Type/X/Caller/NotDynamic.pod6, 2
lib/Type/Failure.pod, 4
doc/Programs/02-other-progs.pod, 2
doc/Type/Parameter.pod, 5
doc/Language/enumeration.pod6, 4
lib/Type/IO/Path.pod, 7
lib/X/ControlFlow/Return.pod, 1
html/css/pygments.css, 3
util/travis-build.sh, 1
doc/Type/X/Attribute/Undeclared.pod, 1
lib/Type/Parcel.pod, 3
lib/X/Parameter/MultipleTypeConstraints.pod, 1
doc/Language/variables.pod6, 28
xt/return-type.t, 3
lib/Type/X/Declaration/Scope/Multi.pod, 2
doc/Type/IO/Path/Win32.pod6, 2
doc/Type/X/Sequence/Deduction.pod6, 1
doc/Type/X/Syntax/Confused.pod6, 2
lib/X/AdHoc.pod, 1
doc/Language/containers.pod, 6
doc/Perl6/01-debugging.pod, 1
doc/Type/X/Eval/NoSuchLang.pod, 1
doc/Type/X/IO/Unlink.pod, 1
doc/Type/X/Method/Private/Unqualified.pod, 1
lib/Type/IO/Socket/INET.pod, 2
lib/Type/X/IO/Chdir.pod, 2
lib/X/Placeholder/Mainline.pod, 1
lib/X/Export/NameClash.pod, 1
doc/Type/X/Parameter/Placeholder.pod6, 2
doc/Type/Metamodel/AttributeContainer.pod6, 2
t/04-typegraph.t, 1
doc/Type/Metamodel/ClassHOW.pod6, 8
doc/Programs/README.md, 5
doc/Type/FatRat.pod, 1
lib/Language/regexes.pod, 9
doc/Type/Variable.pod6, 10
htmlify.pl, 5
doc/Type/IntStr.pod, 4
doc/Language/glossary.pod6, 22
doc/Type/Telemetry/Instrument/Usage.pod6, 2
doc/Type/X/TypeCheck/Return.pod, 1
lib/Type/X/Signature/NameClash.pod, 2
doc/Type/X/Declaration/Scope.pod, 1
doc/Type/NFKC.pod, 2
doc/Type/X/Syntax/Regex/SolitaryQuantifier.pod6, 2
util/xt-recent-aspell.sh, 1
doc/Language/functions.pod, 15
lib/Type/Sub.pod, 2
lib/Type/X/Inheritance/NotComposed.pod, 2
lib/Test-Files.pm6, 3
doc/Language/io.pod, 5
lib/Associative.pod, 1
doc/Type/Label.pod6, 3
lib/Type/X/Proc/Async/TapBeforeSpawn.pod, 2
lib/Rational.pod, 2
doc/Type/X/ControlFlow.pod6, 2
doc/Type/Macro.pod6, 2
doc/Type/X/Numeric/Real.pod, 1
lib/Type/X/Parameter/MultipleTypeConstraints.pod, 3
util/check-type-graph.pl6, 3
doc/Language/terms.pod6, 15
lib/Type/Array.pod, 5
lib/Type/X/Phaser/PrePost.pod, 3
lib/Language/Sets_Bags_and_Mixes.pod, 3
lib/IO/Handle.pod, 1
doc/Type/Array.pod, 8
doc/Type/Channel.pod6, 8
doc/Language/objects.pod6, 24
lib/Type/Channel.pod, 5
lib/Type/X/Bind.pod, 2
doc/Type/IO/Spec/QNX.pod, 4
html/js/jquery-3.1.1.min.js, 2
doc/Type/Stash.pod, 2
lib/Type/Blob.pod, 4
lib/Language/subscripts.pod, 6
lib/X/Parameter/WrongOrder.pod, 1
EXAMPLES.md, 3
doc/Type/X/Proc/Async/CharsOrBytes.pod, 1
lib/Rat.pod, 4
doc/Type/Str.pod, 20
html/css/custom-theme/images/ui-bg_flat_0_c0e472_40x100.png, 2
doc/Type/Instant.pod6, 5
lib/Pair.pod, 3
doc/Type/Pod/Block/Table.pod6, 2
doc/Type/Metamodel/Finalization.pod, 1
doc/Type/X/Proc/Async.pod, 1
doc/Type/Metamodel/MultipleInheritance.pod, 2
lib/Type/Complex.pod, 3
lib/Type/X/IO.pod, 2
doc/Programs/00-running.pod, 2
bin/p6doc-index, 9
doc/Perl6/03-hacking.pod, 1
xt/aspell.t, 4
doc/Type/Array.pod6, 9
lib/Type/IO/Spec/Win32.pod, 2
doc/Type/X/TypeCheck/Binding.pod6, 2
lib/X/Attribute/Undeclared.pod, 1
sketch/html/js/jquery-1.7.2.min.js, 1
doc/Type/X/Attribute/Package.pod6, 2
lib/Type/X/Proc/Async/OpenForWriting.pod, 2
lib/Type/X/TypeCheck.pod, 2
doc/Language/5to6-perlsyn.pod, 6
template/header.html, 10
lib/WhateverCode.pod, 1
sketch/html/css/custom-theme/images/ui-bg_highlight-soft_75_f5e47b_1x100.png, 1
doc/Type/X/Bind.pod6, 2
README.it.md, 4
lib/Type/Buf.pod, 4
doc/Language/setbagmix.pod6, 12
Makefile, 10
doc/Type/X/Proc/Async/OpenForWriting.pod6, 3
lib/Type/Rational.pod, 4
lib/Type/Rat.pod, 2
doc/Language/hashmap.pod6, 1
doc/Type/Exception.pod6, 8
lib/Type/Metamodel/MROBasedMethodDispatch.pod, 2
lib/X/Syntax/Placeholder.pod, 1
doc/Language/unicode_entry.pod, 4
doc/Type/X/Numeric/Real.pod6, 2
doc/Type/Metamodel/Naming.pod, 1
html/css/pygments.css.bak, 1
util/sync-build-log, 1
lib/X/NYI.pod, 1
html/js/jquery.cookie.js, 1
lib/Type/X/Syntax/Reserved.pod, 3
doc/Type/IO/Handle.pod6, 15
doc/Type/Rational.pod, 4
lib/Type/Attribute.pod, 4
lib/Type/X/Syntax/Regex/SolitaryQuantifier.pod, 2
doc/Type/X/OutOfRange.pod, 1
lib/Type/IO/Spec/QNX.pod, 2
doc/Type/X/Syntax/Number/RadixOutOfRange.pod6, 2
doc/Language/modules-extra.pod, 6
lib/Perl6/Documentable.pm, 7
doc/Language/classtut.pod6, 17
doc/Type/Stringy.pod6, 2
doc/Type/X/IO/Chmod.pod, 1
lib/Language/containers.pod, 5
lib/Type/EnumMap.pod, 5
lib/Type/Parameter.pod, 4
lib/X/IO/Copy.pod, 1
lib/X/Parameter/Placeholder.pod, 1
lib/X/Sequence/Deduction.pod, 1
doc/Type/X/Inheritance/Unsupported.pod6, 2
doc/Type/Nil.pod6, 6
doc/Programs/00-running.pod6, 10
doc/Type/Thread.pod6, 8
util/xt-recent.sh, 1
doc/Type/X/Syntax/UnlessElse.pod6, 3
doc/Type/CurrentThreadScheduler.pod6, 4
index.pl, 2
lib/X/Syntax/Variable/Match.pod, 1
doc/Type/IO/Spec.pod6, 3
doc/Language/quoting.pod6, 18
doc/Type/X/Obsolete.pod, 1
lib/Type/X/Eval/NoSuchLang.pod, 2
util/list-missing-methods.p6, 3
lib/Type/Pod/Block.pod, 2
doc/Type/X/Seq/Consumed.pod6, 1
doc/Type/Promise.pod, 5
doc/Type/X/StubCode.pod6, 1
doc/Type/X/IO.pod6, 1
doc/Type/Cool.pod6, 20
doc/Type/X/Seq/Consumed.pod, 2
lib/X/TypeCheck.pod, 1
doc/Type/X/Syntax/NoSelf.pod6, 3
doc/Type/X/AdHoc.pod6, 4
doc/Type/Proxy.pod6, 4
lib/Type/Date.pod, 7
lib/Type/X/Sequence/Deduction.pod, 2
util/trigger-rebuild.txt, 5
writing-docs/EXAMPLES.md, 1
doc/Type/X/Parameter/Twigil.pod, 1
html/css/custom-theme/jquery-ui-1.8.21.custom.css, 1
doc/Type/Method.pod6, 6
doc/Type/Uni.pod, 3
doc/Type/Kernel.pod6, 5
util/perl-nbsp.p6, 2
doc/Type/Uni.pod6, 6
doc/Type/X/IO/DoesNotExist.pod6, 3
doc/Type/Lock.pod6, 5
doc/Type/X/AdHoc.pod, 2
doc/Type/X/Comp.pod, 1
lib/Type/X/Syntax/Variable/Numeric.pod, 2
doc/Type/IO/Spec/Cygwin.pod, 4
doc/Type/X/Syntax/P5.pod, 1
lib/Type/Mu.pod, 4
doc/Type/X/DateTime/TimezoneClash.pod6, 2
lib/Type/Metamodel/AttributeContainer.pod, 2
lib/X/Method/Private/Permission.pod, 1
doc/Language/list.pod, 8
doc/Type/Pod/Block/Comment.pod6, 1
doc/Type/Regex.pod6, 5
doc/Language/numerics.pod6, 2
doc/Type/X/Caller/NotDynamic.pod, 1
doc/Type/Metamodel/PrivateMethodContainer.pod, 1
doc/Type/Whatever.pod, 1
doc/Language/variables.pod, 16
doc/Type/snapper.pod6, 2
doc/Type/Metamodel/AttributeContainer.pod, 2
lib/Type/Metamodel/Finalization.pod, 3
lib/X/Method/InvalidQualifier.pod, 1
lib/operators.pod, 11
template/examples.html, 2
doc/Type/IO/Path.pod6, 19
xt/examples-compilation.t, 7
lib/Language/nativecall.pod, 9
lib/X/TypeCheck/Splice.pod, 1
doc/Type/Thread.pod, 3
doc/Type/X/IO/Move.pod6, 2
doc/Type/Compiler.pod6, 2
doc/Type/Slip.pod6, 5
doc/Type/X/Syntax/NegatedPair.pod, 1
lib/Type/X/IO/Copy.pod, 2
doc/Type/X/TypeCheck.pod6, 2
doc/Language/from-haskell.pod6, 1
doc/Type/MixHash.pod6, 5
doc/Type/Positional.pod6, 2
lib/Type/X/OutOfRange.pod, 3
doc/Type/Rational.pod6, 6
lib/Type/X/Placeholder/Block.pod, 3
template/index_header.html, 1
lib/Regex.pod, 2
xt/code.pws, 8
lib/terms.pod, 4
doc/Language/concurrency.pod, 7
app-start, 1
doc/Type/X/TypeCheck/Return.pod6, 3
doc/Programs/01-debugging.pod6, 11
lib/Type/X/NoDispatcher.pod, 2
