File,Entropy
doc/Type/Mix.pod,1
doc/Type/Duration.pod,1
doc/Type/Semaphore.pod6,0.9602297178607612
lib/Type/IO/Spec/Unix.pod,1
doc/Language/experimental.pod6,0.9483627932161026
doc/Type/X/OS.pod6,1
CONTRIBUTING.md,0.8203873580083222
sketch/html/js/jquery-ui-1.8.21.custom.min.js,0
lib/Failure.pod,0
assets/sass/style.scss,0.6976404929651937
doc/Type/Tap.pod6,0.9629610647945144
doc/Type/Submethod.pod,0.9182958340544894
doc/Type/Bag.pod,1
sketch/html/css/custom-theme/images/ui-bg_flat_0_c0e472_40x100.png,0
doc/Type/X/Syntax/Reserved.pod6,0.8112781244591328
doc/Type/X/Syntax/Regex/Adverb.pod6,0.5916727785823274
doc/Type/X/Phaser/PrePost.pod6,0.9709505944546688
lib/X/Syntax/P5.pod,0
doc/Type/X/Placeholder/Mainline.pod6,0.946394630357186
doc/Language/5to6-nutshell.pod6,0.817918599214135
doc/Language/routines.pod6,0
doc/Type/X/Proc/Async/TapBeforeSpawn.pod,1
lib/Instant.pod,0.946394630357186
doc/Type/X/IO/Chmod.pod6,0.9182958340544894
doc/Language/5to6-perlfunc.pod6,0.836552208541682
doc/Type/List.pod,0.8748199856915385
doc/Type/X/Constructor/Positional.pod,0
lib/X/Temporal.pod,0
README.es.md,0.7114496135832084
doc/Type/X/IO/Dir.pod,0
html/js/jquery-ui.min.js,0
doc/Type/X/Does/TypeObject.pod6,0.9852281360342515
lib/Language/5to6-perlvar.pod,0
doc/Type/X/Syntax/Confused.pod,0
doc/Type/X/Declaration/Scope.pod6,0.9709505944546688
.travis.yml,0.6785234403956154
lib/Type/X/StubCode.pod,0
lib/Type/X/IO/Cwd.pod,0.9999999999999998
lib/X/Inheritance/Unsupported.pod,0
lib/Version.pod,1
TODO,0.7416130984854556
doc/Language/faq.pod6,0.817915252687129
doc/Language/quoting.pod,0.9755037590061084
html/css/custom-theme/images/ui-bg_inset-hard_95_e47286_1x100.png,0.9182958340544894
lib/Perl6/Documentable/Registry.pm,0.766893743799275
doc/Type/IO/Socket/Async.pod6,0.8846321682844744
doc/Type/Block.pod,1.0000000000000002
doc/Type/Proc.pod,0
lib/Type/X/Channel/SendOnClosed.pod,1
doc/Language/math.pod6,0.6962122601251458
doc/Type/MidRatStr.pod6,0
lib/Type/X/Channel/ReceiveOnClosed.pod,1
doc/Language/modules-extra.pod6,0.9697238998682473
doc/Type/X/Channel/SendOnClosed.pod6,0.8649735207179272
lib/Type/IO/FileTestable.pod,0.8288713632524446
doc/Language/contributors.pod,0.8112781244591328
doc/Type/Metamodel/Trusting.pod,0
lib/Type/X/Proc/Async.pod,1
doc/Type/Callable.pod,0.9207822211616018
doc/Type/Pod/Heading.pod6,0
template/footer.html,0.8471560358713162
lib/Perl6/TypeGraph/Viz.pm6,0.8631205685666311
doc/Type/X/Syntax/Missing.pod6,0.9709505944546688
lib/Date.pod,0.603759374819711
lib/Type/X/Syntax/Number/RadixOutOfRange.pod,0.9182958340544894
doc/Type/X/Comp.pod6,0
doc/Type/Pod/Block/Named.pod6,1
highlights/highlight-filename-from-stdin.coffee,0
doc/Type/Any.pod6,0.8643344038982137
doc/Type/Set.pod6,0.8491853220906186
